ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
E-GEOD-19664_2	-0.00850512382423633	0.0681979041576958	E-GEOD-19664	2	Pooled_7_MSCs_d7vsPooled_5_MSCs_d0	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE78980_10	-0.00863554695706857	0.0663816245124558	GSE78980	10	TO-/- 0g treatedvsTO+/+ 0g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE63939_2	-0.00874956743468131	0.0647937691364088	GSE63939	2	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsOsteosarcoma cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
GSE45656_1	-0.00879663845441864	0.0641382555540171	GSE45656	1	pre-osteoclastsvsMouse bone marrow macrophage	Stages of osteoclast lineage cells	23908115	Mouse	Bone	Development	Stages of osteoclast lineage cells		Microarray	TRUE	Affy
GSE27492_6	-0.0088391522863429	0.0635462056171052	GSE27492	6	Synovial fluid.D07vsSynovial fluid.D03	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE53857_2	-0.0088643511620125	0.0631952847032478	GSE53857	2	X4.wks.post.surgery_treatedvsX4.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE45793_3	-0.00918068687395984	0.0587899763641857	GSE45793	3	WT DMM 6wkvsWT Sham 6wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE84198_1	-0.00967757437798599	0.0518702939432944	GSE84198	1	Ezh2 KO proximal tibia PZvsWT proximal tibia PZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
GSE97118_3	-0.00978948650478849	0.0503117995753638	GSE97118	3	Ezh2_cKO_D7vsEzh2_cKO_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
E-GEOD-17473_1	-0.010133507511728	0.0455209443116517	E-GEOD-17473	1	tissue: TMJ condyle; developmental stage: embryo; age: E16.5vstissue: TMJ fossa; developmental stage: embryo; age: E16.5	Mouse embryonic E16.5 temporomandibular joint	19815519	Mouse	Bone	Tissue	Chondyl  fossa		Microarray	FALSE	Affy
GSE108035_1	-0.0103225841165268	0.0428878532239763	GSE108035	1	chondrocyte-like cells (ChiPS)vshuman induced pluripotent stem cells (GPCCi001-A)	Human induced pluripotent stem cells compared to mature chondrocytes	29864138	Human	Cell line	Tissue	hiPSCs mature chondrocytes articular cartilage		Microarray	FALSE	Affy-ST
GSE97118_2	-0.010324633300762	0.0428593161728036	GSE97118	2	WT_D14vsWT_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE125167_2	-0.0103789887639435	0.0421023590346007	GSE125167	2	Control_2_days_difvsNaiveControl	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
GSE72575_3	-0.0110798551479212	0.0323420556313002	GSE72575	3	IL-1β-stimulated in the presence of GlcN and alloxanvsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE22971_2	-0.01144795404664	0.027215890336389	GSE22971	2	MMP-8 KO arthritic mousevsMMP-8 wild type arthritic mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
GSE103492_6	-0.0117569729180873	0.0229124767163011	GSE103492	6	Lrp6KO_Wnt3avsLrp6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
E-MTAB-4152_2	-0.0117640842706042	0.0228134436341625	E-MTAB-4152	2	indirect co-culture with human umbilical vein endothelial cellsvsmonoculture	Osteoblasts co-cultured with human umbilical vein endothelial cells	26754918	Human	Bone	Culture	co-culture with human umbilical vein endothelial cells		Microarray	FALSE	Affy-ST
GSE97118_4	-0.0118073414967085	0.0222110411494446	GSE97118	4	Ezh2_cKO_D14vsEzh2_cKO_D7	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE60761_3	-0.0121455460593147	0.0175011860060394	GSE60761	3	genotype: CalcrKO.treatment: Calcitoninvsgenotype: wildtype.treatment: Calcitonin	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE103492_9	-0.0122741346532732	0.0157104542489878	GSE103492	9	Lrp5_6_KO_Wnt3avsLrp5_6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE109503_3	-0.0125916025464673	0.011289379092272	GSE109503	3	Day7vsDay3	Mesenchymal Stem Cells During Chondrogenesis	29985644	Human	Cartilage	Differentiation	MSC differentiation		RNASeq	FALSE	RNASeq
E-GEOD-54216_1	-0.0128997811422437	0.00699766719690351	E-GEOD-54216	1	superficial zonevsintermediate/deep zone	Articular and growth plate cartilage zones in 10-day-old rat proximal tibial epiphysis	25068449	Rat	Cartilage	Tissue	Cartilage zones		Microarray	FALSE	Affy-ST
E-GEOD-26475_1	-0.012941242689191	0.00642027143784464	E-GEOD-26475	1	Murine knee joint_Operated (DMM)_6hrvsMurine knee joint_Operated (Sham)_6hr	Mouse DMM model of OA	22307759	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy-ST
E-MTAB-4879_3	-0.013097140722649	0.00424922694018682	E-MTAB-4879	3	tendon_oldvstendon_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE84907_1	-0.0131599306032742	0.00337481164567585	GSE84907	1	pH7.8vspH7.4	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE39795_1	-0.0132928550447867	0.00152369863963597	GSE39795	1	cartilage, middle zonevscartilage, deep zone	Human cartilage zones	23124445	Human	Cartilage	Tissue	Superficial	middle and deep zones	Microarray	FALSE	Affy-ST
GSE35466_3	-0.0135562193083633	-0.00214392642679254	GSE35466	3	bone marrow cells, adiponectin, 24 hrsvsbone marrow cells, unterated, 24 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE112641_1	-0.0138843016557554	-0.00671281905029211	GSE112641	1	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE121029_1	-0.0140957638779716	-0.00965765346431038	GSE121029	1	Lentiviruses expressing WT DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE103492_3	-0.0144131248944771	-0.0140772402504451	GSE103492	3	Lrp5KO_Wnt3avsWT	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE51588_1	-0.0148236615117588	-0.0197943955234554	GSE51588	1	OA-Subchondral bone from medial tibialvsNormal-Subchondral bone from medial tibial	Subchondral Bone in Osteoarthritis	24229462	Human	Bone	Disease	Osteoarthritis	Bone	Microarray	FALSE	1C-Agilent
GSE9329_1	-0.0153902230570745	-0.027684362434895	GSE9329	1	OsteoarthritisvsRhumatoid arthritis	Rheumatoid arthritis and osteoarthritis synovial membrane	18187038	Human	Synovium	Disease	RA	Osteoarthritis	Microarray	TRUE	Affy
GSE112641_3	-0.0154619807871289	-0.0286836644885737	GSE112641	3	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE46053_1	-0.0155659880103577	-0.0301320747391646	GSE46053	1	MSCs from healthy Donor cocultured with MM.1S cellsvsMSCs from healthy Donor cultured in solitary (i.e. no cocultured)	MSC cultured with malignant multiple myeloma cells	25268740	Human	Bone	Culture	Co-culture with melanoma cells		Microarray	FALSE	Affy
GSE89179_6	-0.0157684712898994	-0.032951867908879	GSE89179	6	siCHD1_MSC_UndvssiCon_MSC_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE79176_1	-0.015931496862424	-0.0352221709034476	GSE79176	1	low (0.01mg/ml) concentration of polyphosphatesvsnone (control)	Effect of polyphosphates on osteoblast mineralization	30389276	Rat	Bone	Exogenous	polyphosphates		Microarray	TRUE	1C-Agilent
GSE27492_4	-0.0159886017016242	-0.0360174160017036	GSE27492	4	Ankle.D12vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE17160_7	-0.0160364153449352	-0.0366832714003941	GSE17160	7	TSG-6 knockout.TSG6-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE108721_3	-0.0163988243501907	-0.0417301989293015	GSE108721	3	Mir182Gain_BasalvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE63017_1	-0.0164686324539573	-0.0427023503812005	GSE63017	1	Pax1KOvsWT	Pax1 and Pax9 in Embryonic Intervertebral Disc Development	28011632	Mouse	Cartilage	Gene perturbation	Pax1/Pax9	Knockout	Microarray	FALSE	Illumina
GSE78980_2	-0.016611368528018	-0.0446901007160387	GSE78980	2	TO+/+ 1g treatedvsTO+/+ 1g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE57740_1	-0.016632447516404	-0.0449836478553865	GSE57740	1	shRNA specific for CHADLvsscrambled negative control shRNA	Chadl knockdown in ATDC cells	25451920	Mouse	Cell line	Gene perturbation	Chadl	Knockdown	Microarray	TRUE	Affy
GSE51588_3	-0.0166490526737405	-0.0452148921800809	GSE51588	3	OA-Subchondral bone from medial tibialvsOA-Subchondral bone from lateral tibial	Subchondral Bone in Osteoarthritis	24229462	Human	Bone	Disease	Osteoarthritis	Bone	Microarray	FALSE	1C-Agilent
E-MTAB-5326_3	-0.0170337709804523	-0.0505725002551043	E-MTAB-5326	3	25 MPa pressure.24vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE45793_2	-0.0176670497262971	-0.0593915745317546	GSE45793	2	Adamts5Dcat DMM 1wkvsAdamts5Dcat Sham 1wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE110051_1	-0.0182358768926118	-0.0673130926045186	GSE110051	1	Mature_cartilagevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
GSE112413_2	-0.0187613206549207	-0.074630451032241	GSE112413	2	WT_Cranial_BasevsWT_Skull	Constitutively active FGF8 signaling in embryonic skulls	29752281	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
GSE99731_3	-0.0189338956030118	-0.0770337391506101	GSE99731	3	DMM.6 wkvsDMM.1 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE114469_1	-0.0190924292649212	-0.0792414875535084	GSE114469	1	Y1 deficient mousevsWT mouse	NPY Y1R-deficient osteoblastic cells	29799418	Mouse	Bone	Gene perturbation	Npy1r	Knockdown	Microarray	TRUE	Affy-ST
E-GEOD-2154_2	-0.0190975224818402	-0.0793124159694878	E-GEOD-2154	2	X12vsX9	Chondrocyte differentiation	16135533	Mouse	Embryo	Development	Chondrocyte differentiation		Microarray	FALSE	Affy
E-MTAB-4879_4	-0.0192531549461159	-0.0814797621362612	E-MTAB-4879	4	msc_oldvsmsc_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE60737_1	-0.0192980090668931	-0.0821044030630936	GSE60737	1	overexpressing HES1vsoverexpressing GFP	HES1 overexpression in ATDC5 chondocytes	25733872	Mouse	Cell line	Gene perturbation	HES1	Overexpression	Microarray	TRUE	1C-Agilent
E-GEOD-18647_1	-0.0193784878589569	-0.0832251551009004	E-GEOD-18647	1	Cre.;Tgfbr2lox/wt.Intervertebral disc (IVD)vsCre.;Tgfbr2lox/lox.Intervertebral disc (IVD)	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE23492_5	-0.0194526998555951	-0.0842586354045824	GSE23492	5	Native articular cartilagevsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE43861_1	-0.0197957765584978	-0.0890363402388916	GSE43861	1	Fibrogenesis imperfecta ossiumvscontrol	Fibrogenesis imperfecta ossium bone biopsy	NA	Human	Bone	Disease	Fibrogenesis imperfecta ossium		Microarray	TRUE	Affy
E-MTAB-3010_3	-0.0198917924488363	-0.0903734627527762	E-MTAB-3010	3	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 daysvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 2 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
GSE72258_2	-0.0201704071585693	-0.0942534663622844	GSE72258	2	Rheumatoid.arthritis.synovial.fibroblast..C5orf30..50nm.siRNA..knockdown.24hvsRheumatoid.arthritis.synovial.fibroblast..NTC..50nm.siRNA..knockdown.24h	Rheumatoid arthritis synovial fibroblast (RASF) after C5orf30 and HDAC1 knockdown	26316022	Human	Synovium	Gene perturbation	C5orf30 HDAC1	Knockdown	Microarray	FALSE	Illumina
GSE71565_1	-0.0204709234954157	-0.0984384732228263	GSE71565	1	differentiated for 12 daysvsdifferentiated for 5 days	Primary osteoblast differentiation	31202927	Mouse	Bone	Development	Osteoblast differentiation		Microarray	TRUE	Affy
GSE78980_6	-0.0207801580395507	-0.1027448903125	GSE78980	6	TO-/- 0g treatedvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-MTAB-5326_1	-0.0208186316430823	-0.103280675808952	E-MTAB-5326	1	25 MPa pressure.1vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE84609_1	-0.0208322969588751	-0.103470979740327	GSE84609	1	X100.ng.ml.rGDF11vsVehicle.control	GDF11 stimulation of RANKL-induced osteoclastogenesis	27653144	Mouse	Bone	Exogenous	GDF11		Microarray	FALSE	Affy-ST
GSE110581_1	-0.0211843858914416	-0.108374189375365	GSE110581	1	Zfp36l1 shRNA AdenovirusvsNull Control Adenovirus	Zfp36l1 overexpression/knockdown in primary mouse articular chondrocytes	30622281	Mouse	Cartilage	Gene perturbation	Zfp36l1	Overexpression/Knockdown	Microarray	FALSE	1C-Agilent
GSE31685_1	-0.0214260018095376	-0.111738945799121	GSE31685	1	Interleukin.1beta.pre.stimulated.and.resveratrol.treatedvsNK..Interleukin.1beta.pre.stimulated	Stimulation of RA synovial fibroblasts with IL1 and/or resveratrol	23137833	Human	Synovium	Exogenous	IL1B and/or resveratrol		Microarray	FALSE	Affy-ST
GSE60761_2	-0.0216633791497066	-0.11504467555601	GSE60761	2	genotype: CalcrKO.treatment: Calcitoninvsgenotype: CalcrKO.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE18992_1	-0.0217642024176239	-0.116448745871668	GSE18992	1	Hoxc8 transgenicvswild type	Overexpression of Hoxc8 in chondrocytes at E18.5	26069554	Mouse	Cartilage	Gene perturbation	Hoxc8	Overexpression	Microarray	FALSE	Affy
GSE16981_7	-0.0218502713015301	-0.117647345832676	GSE16981	7	Proliferative and early hypertrophic zone.12weeksvsProliferative and early hypertrophic zone.9weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE35957_1	-0.0218750894445951	-0.117992964643563	GSE35957	1	hMSC-senescentvshMSC-C_middle-aged	Senescent human MSCs	23028809	Human	Bone	Development	Senescence		Microarray	FALSE	Affy
E-GEOD-54216_2	-0.0219007982749571	-0.118350987214219	E-GEOD-54216	2	superficial zonevsresting zone	Articular and growth plate cartilage zones in 10-day-old rat proximal tibial epiphysis	25068449	Rat	Cartilage	Tissue	Cartilage zones		Microarray	FALSE	Affy-ST
E-GEOD-54216_3	-0.0219684187845071	-0.119292674110011	E-GEOD-54216	3	intermediate/deep zonevsresting zone	Articular and growth plate cartilage zones in 10-day-old rat proximal tibial epiphysis	25068449	Rat	Cartilage	Tissue	Cartilage zones		Microarray	FALSE	Affy-ST
GSE121780_2	-0.0222275037162464	-0.1229007049684	GSE121780	2	Apert syndrome_Meckel's cartilagevscontrol_Meckel's cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
GSE103416_3	-0.0223374774320012	-0.124432204918595	GSE103416	3	monosodium iodoacetate (MIA).28vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE53857_1	-0.022540979264141	-0.127266182507218	GSE53857	1	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
GSE37676_1	-0.0226485735498682	-0.128764546385365	GSE37676	1	Mc3T3 cells_treated with AA_5 daysvsMc3T3_untreated_5 days	Ascorbic Acid (AA) stimulated Mc-3T3-E1 osteoblasts	23050002	Mouse	Bone	Exogenous	Ascorbic Acid		Microarray	FALSE	Affy
GSE21639_1	-0.0226495056464395	-0.12877752681294	GSE21639	1	RAW_RL_day1vsRAW_CTRL_day1	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
E-MTAB-4304_1	-0.0227739591815486	-0.130510673515431	E-MTAB-4304	1	DamagedvsIntact	Human intact and damaged osteoarthrtitic cartilage	26973327	Human	Cartilage	Disease	Osteoarthritis		RNASeq	FALSE	RNASeq
E-GEOD-33567_2	-0.0229327583795513	-0.132722119788416	E-GEOD-33567	2	Mouse C2C12 cells treated with BMP2 (96h)vsMouse C2C12 cells (96h)	BMP2 induced C2C12 differentiation	23825702	Mouse	Cell line	Exogenous	BMP2		Microarray	TRUE	Affy
GSE17160_5	-0.0229548602786459	-0.133029912037956	GSE17160	5	TSG-6 knockout.LPS-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE13104_1	-0.0230291079452956	-0.13406388908416	GSE13104	1	c2984, osteosarcoma from p53+/- mouse. Non-treated.vsCell type: mc3T3 mouse osteoblast, non-tumorigenic. Non-treated.	p53? osteosarcoma	NA	Mouse	Bone	Gene perturbation	p53	Heterozygote	Microarray	TRUE	Affy
E-MTAB-5879_1	-0.0234121068703598	-0.139397552956792	E-MTAB-5879	1	Injury.Day7vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE7683_2	-0.0235868981060329	-0.141831705216635	GSE7683	2	DEX-treated embryonic primary chondrocyte cultures, incubated for 24vsDMSO-treated embryonic primary chondrocyte cultures, incubated for 24	Dexamethasone-treated primary chondrocytes	17603917	Mouse	Cartilage	Exogenous	dexamethasone		Microarray	FALSE	Affy
GSE110300_1	-0.0236851095689854	-0.143199403394222	GSE110300	1	WT_PlbvsWT_E2	Estradiol Effects in Skeletally Immature (7-weeks old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE93698_13	-0.0243289061116081	-0.152164949081165	GSE93698	13	Rheumatoid arthritisvsSeronegative arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE17160_10	-0.0243301787249451	-0.15218267156375	GSE17160	10	TSG-6 knockout.HA-treatedvsWild-type.HA-treated	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE114919_2	-0.0246688552215777	-0.156899098886088	GSE114919	2	Tibia_PZ_4wkvsTibia_PZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE102856_1	-0.0247073191607814	-0.157434749796584	GSE102856	1	Senp6-MutvsWT	Senp6 knockout in osteochondroprogenitors	29321472	Mouse	Bone	Gene perturbation	Senp6		RNASeq	TRUE	RNASeq
GSE13104_2	-0.0248891350896527	-0.159966728316179	GSE13104	2	Osteosarcoma arisen from p53+/- mouse. Non-treated.vsCell type: mc3T3 mouse osteoblast, non-tumorigenic. Non-treated.	p53? osteosarcoma	NA	Mouse	Bone	Gene perturbation	p53	Heterozygote	Microarray	TRUE	Affy
GSE62914_3	-0.0249533960717595	-0.160861630249977	GSE62914	3	iPSC-derived chondrocytes (passage 3)vsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE107363_1	-0.0255957515848471	-0.169807108081195	GSE107363	1	HobRAvsHob	Osteoblasts in Rheumatoid Arthritis 	29137139	Human	Cartilage	Disease	Rheumatoid arthritis		RNASeq	TRUE	RNASeq
GSE102588_1	-0.0262957697484073	-0.179555599120803	GSE102588	1	X13del.tg.mutant.with.bone.overgrowthvswild.type	Calvaria of 10-day-old 13del-tg transgenic mice displaying bone overgrowth	28973168	Mouse	Bone	Disease Gene perturbation	Col10a1	Knockin	Microarray	FALSE	Affy
GSE112413_1	-0.0265976412621161	-0.183759478248076	GSE112413	1	Mutant_SkullvsWT_Skull	Constitutively active FGF8 signaling in embryonic skulls	29752281	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
E-GEOD-8077_3	-0.026646801833179	-0.184444091035938	E-GEOD-8077	3	ipsilateral osteoarthritic inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE97118_7	-0.0266901322364073	-0.185047512589267	GSE97118	7	Ezh2_cKO_D3vsWT_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE17160_1	-0.0269963800357442	-0.189312336108348	GSE17160	1	Wild-type.LPS-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE24742_2	-0.0272422512365281	-0.192736351830382	GSE24742	2	EULAR Moderate-responder.12 weeks of RTX therapyvsEULAR Moderate-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
GSE17160_8	-0.0275176616302426	-0.196571731960644	GSE17160	8	TSG-6 knockout.TNFa-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-GEOD-18647_3	-0.0278673259409637	-0.201441176179917	E-GEOD-18647	3	Cre.;Tgfbr2lox/wt.Intervertebral disc (IVD)vsCre.;Tgfbr2lox/wt.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE24742_1	-0.0279783583350536	-0.20298741934222	GSE24742	1	EULAR Good-responder.12 weeks of RTX therapyvsEULAR Good-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
GSE69108_1	-0.0284154134016814	-0.209073871983915	GSE69108	1	Nasal chondrocytevsRib Chondrocyte	Developing mammalian chondrocytes	26146088	Mouse	Cartilage	Tissue	Nasal vs Rib		Microarray	FALSE	Affy-ST
GSE60761_4	-0.028548918450091	-0.210933070553199	GSE60761	4	genotype: CalcrKO.treatment: untreatedvsgenotype: wildtype.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE112694_2	-0.0286501652105408	-0.21234303844891	GSE112694	2	Zfp384KO_7DayvsWT_7Days	Osteogenic differentiation of mouse Zfp384 knockout MSCs	30645175	Mouse	Bone	Gene perturbation	Zfp384	Knockout	RNASeq	FALSE	RNASeq
