ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE75181_3	-0.00298511019232291	0.0482250962041101	GSE75181	3	cultured chondrocytes from cartilage_COT_IL1Bvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
GSE120308_1	-0.00305586184209788	0.0472974037426964	GSE120308	1	P5 Xbp1 KOvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE89179_6	-0.00310459842511213	0.0466583718501372	GSE89179	6	siCHD1_MSC_UndvssiCon_MSC_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE65745_3	-0.00320941609153633	0.0452840073049431	GSE65745	3	X500.ng.ml.doxycycline.and.10nM.E2vsvehicle..control.	Estrogen inhibition of RUNX2-Mediated Osteoblast-Driven Osteoclastogenesis	25701138	Mouse	Bone	Exogenous	Estradiol		Microarray	FALSE	Illumina
GSE115084_1	-0.00340735844547364	0.0426885960300659	GSE115084	1	Flcn targeted siRNA transfectedvsscramble siRNA transfected	Folliculin deficiency effect on Raw264.7 cells	29893999	Mouse	Cell line	Gene perturbation	Flcn	Knockdown	Microarray	TRUE	Affy
GSE103492_8	-0.00369418907805585	0.0389276856287486	GSE103492	8	Lrp5_6_KOvsLrp5_6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE62914_2	-0.00377718469567852	0.0378394508095775	GSE62914	2	iPSC differentiated to chondrocyte for 9 daysvsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE46390_1	-0.00410040557184987	0.0336013931649942	GSE46390	1	CSF1vscontrol	CSF1 treated peritoneal macrophages	24394418	Mouse	Bone	Exogenous	CSF1		Microarray	TRUE	Affy
GSE47799_2	-0.00420466589753567	0.0322343364465872	GSE47799	2	meniscusvscruciate ligament	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE72575_3	-0.00437385277457209	0.0300159656962794	GSE72575	3	IL-1β-stimulated in the presence of GlcN and alloxanvsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE112641_3	-0.00490763996049065	0.0230169720339285	GSE112641	3	Injured_STR_ort_1_day_post_injuryvsUninjured_STR_ort_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE50549_2	-0.00514158278372322	0.0199495242188605	GSE50549	2	SAHA6hrvsDMSO	Histone Deacetylase Inhibition Promotes Osteoblast Maturation	23940046	Mouse	Cell line	Exogenous	Suberoylanilidehydroxamic acid		Microarray	FALSE	Illumina
E-ERAD-89_1	-0.00553726891648024	0.0147613053771496	E-ERAD-89	1	MELATONIN_6vsDMSO_6	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE99731_2	-0.00574281073853642	0.0120662502168358	GSE99731	2	DMM.6 wkvssham.6 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE81399_1	-0.0058331461266154	0.0108817766563422	GSE81399	1	FACS sorted Dmp1-Cre targeted CAR cells from mouse bone marrowvsFACS sorted Dmp1-Cre non-targeted CAR cells from mouse bone marrow	DMP KO in Cxcl12-abundant reticular cells	27237054	Mouse	Bone	Gene perturbation	Dmp1	Knockout	Microarray	FALSE	Affy
GSE114919_Rat_5	-0.00607673448555257	0.00768785700933929	GSE114919_Rat	5	Tibia_HZ_4wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE121780_3	-0.00609384055872602	0.00746356294442535	GSE121780	3	Apert syndrome_mandibular condylar cartilagevscontrol_mandibular condylar cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
GSE7683_1	-0.00645268718682134	0.00275838203703223	GSE7683	1	DEX-treated embryonic primary chondrocyte cultures, incubated for 6vsDMSO-treated embryonic primary chondrocyte cultures, incubated for 6	Dexamethasone-treated primary chondrocytes	17603917	Mouse	Cartilage	Exogenous	dexamethasone		Microarray	FALSE	Affy
GSE60761_4	-0.00647293281954742	0.00249292220795024	GSE60761	4	genotype: CalcrKO.treatment: untreatedvsgenotype: wildtype.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE112641_1	-0.00657866457069358	0.00110657222484262	GSE112641	1	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE86578_1	-0.00661642802541532	0.000611419498740611	GSE86578	1	IL.1.OSM.1vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE45233_4	-0.00676041088517144	-0.00127647730639921	GSE45233	4	Knee meniscus, old, no chondrosisvsKnee meniscus, young, no chondrosis	Human Injured Meniscus with age and chondrosis	24692131	Human	Meniscus	Disease	Human Injured Meniscus		Microarray	FALSE	Illumina
E-GEOD-12860_8	-0.00678401971739313	-0.00158603525656017	E-GEOD-12860	8	Chondrocytes stimulated with chloroquine phosphate (resochin) treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
E-MTAB-5326_2	-0.00717772630118359	-0.00674829834092665	E-MTAB-5326	2	25 MPa pressure.4vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE85761_1	-0.00900194015595634	-0.0306673086602845	GSE85761	1	EVvsCells	Human osteoblast-derived extracellular vesicle	28347747	Human	Bone	Tissue	extracellular vesicle		RNASeq	TRUE	RNASeq
GSE18991_1	-0.0093390806897079	-0.0350878802313089	GSE18991	1	Hoxd4 transgenicvswild type	Overexpression of Hoxd4 in chondrocytes at E18.5	26069554	Mouse	Cartilage	Gene perturbation	Hoxd4	Overexpression	Microarray	FALSE	Affy
GSE104473_5	-0.00935240444028311	-0.0352625806518036	GSE104473	5	Mandibular Distraction_15_OPvsMandibular Fracture_15_OP	Mouse mandible during distraction osteogenesis	30356216	Mouse	Bone	Development			RNASeq	FALSE	RNASeq
GSE93698_11	-0.00960700383029298	-0.038600876444819	GSE93698	11	OsteoarthritisvsSeronegative arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE27492_6	-0.00974676355944195	-0.0404333997506796	GSE27492	6	Synovial fluid.D07vsSynovial fluid.D03	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE99731_3	-0.00987885332542155	-0.0421653548431603	GSE99731	3	DMM.6 wkvsDMM.1 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE63017_1	-0.00997854780186687	-0.0434725443509255	GSE63017	1	Pax1KOvsWT	Pax1 and Pax9 in Embryonic Intervertebral Disc Development	28011632	Mouse	Cartilage	Gene perturbation	Pax1/Pax9	Knockout	Microarray	FALSE	Illumina
GSE72258_2	-0.00999005102605377	-0.0436233741109957	GSE72258	2	Rheumatoid.arthritis.synovial.fibroblast..C5orf30..50nm.siRNA..knockdown.24hvsRheumatoid.arthritis.synovial.fibroblast..NTC..50nm.siRNA..knockdown.24h	Rheumatoid arthritis synovial fibroblast (RASF) after C5orf30 and HDAC1 knockdown	26316022	Human	Synovium	Gene perturbation	C5orf30 HDAC1	Knockdown	Microarray	FALSE	Illumina
E-MTAB-4879_3	-0.0103774372599441	-0.0487027650506912	E-MTAB-4879	3	tendon_oldvstendon_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE89179_3	-0.0105486027103536	-0.0509470787664054	GSE89179	3	siCon_MSC_AdvssiCon_MSC_Und	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE60761_1	-0.01059847812557	-0.0516010429757673	GSE60761	1	genotype: wildtype.treatment: Calcitoninvsgenotype: wildtype.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE52992_1	-0.0106166210787789	-0.0518389325652426	GSE52992	1	human TNF transgenic and knockout in Rsk2 gene (Rsk2-/y FLS)vshuman TNF transgenic without knockout (Rsk2+/y FLS)	hTNFtg and hTNFtg;Rsk2-/y primary synovial fibroblasts.	25414238	Mouse	Synovium	Gene perturbation	Rsk2	Knockout	Microarray	FALSE	Affy
E-MTAB-5326_1	-0.0106675458727179	-0.0525066561813923	E-MTAB-5326	1	25 MPa pressure.1vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE103492_7	-0.0107635668014152	-0.0537656782957001	GSE103492	7	Lrp6KO_Wnt3avsLrp6_KO	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE103416_3	-0.0108995755599316	-0.0555490190427102	GSE103416	3	monosodium iodoacetate (MIA).28vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE78980_8	-0.0111312183888214	-0.0585863094350193	GSE78980	8	TO-/- 0g no treatmentvsTO+/+ 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE52817_4	-0.0111775029003166	-0.0591931898756999	GSE52817	4	osteoblasts (OB)vsgingival fibroblasts	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE63939_1	-0.0112354153454073	-0.0599525352606283	GSE63939	1	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsKusa4b10 mouse cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
GSE17563_1	-0.011729512150611	-0.066431110429603	GSE17563	1	Differentiating precursorvsPrecursor	RANKL induced osteoclastogenesis	12215257	Mouse	Bone	Development	Osteoclast differentiation time course		Microarray	TRUE	Affy
GSE103492_6	-0.0121857278700195	-0.0724129904991108	GSE103492	6	Lrp6KO_Wnt3avsLrp6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE78980_2	-0.0121923250145215	-0.0724994919621979	GSE78980	2	TO+/+ 1g treatedvsTO+/+ 1g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-MTAB-3010_4	-0.0123211361310823	-0.0741884575504174	E-MTAB-3010	4	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 21 daysvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
GSE80285_2	-0.0123938495943451	-0.0751418732223731	GSE80285	2	transfected with siRNA against a-Klothovstransfected with siRNA control	human primary OA chondrocyte treated with exogenous a-Klotho or siRNAs	29920476	Human	Cartilage				Microarray	TRUE	Affy
GSE104459_3	-0.0125533828754783	-0.0772336664557837	GSE104459	3	E9.5_Pitx_KOvsE9.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
GSE100786_1	-0.0125567898205995	-0.0772783381675448	GSE100786	1	Bone marrow Monocytes from RA patientvsBone marrow Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
E-GEOD-19664_2	-0.0128581780663424	-0.0812301273402869	E-GEOD-19664	2	Pooled_7_MSCs_d7vsPooled_5_MSCs_d0	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE27390_1	-0.0129607544378912	-0.0825751041275091	GSE27390	1	rheumatoid arthritisvsosteoarthritis	BMMCs from rheumatoid arthritis (RA) and osteoarthritis 	21679443	Human	Bone	Disease	Osteoarthritis	RA	Microarray	FALSE	Affy
E-GEOD-76988_1	-0.0130444946351482	-0.0836731018414804	E-GEOD-76988	1	STAT5_cKOvsSTAT5_WT	STAT5 KO in osteoclast differentiation	27485735	Mouse	Bone	Gene perturbation	STAT3	Knockout	RNASeq	TRUE	RNASeq
GSE121029_1	-0.0132487715869841	-0.0863515720801458	GSE121029	1	Lentiviruses expressing WT DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE41039_1	-0.0133017386126066	-0.0870460733466154	GSE41039	1	proteoglycan-induced spondylitisvsnone (Control)	Proteoglycan-induced spondylitis mouse model	23171658	Mouse	Cartilage	Exogenous	Aggrecan		Microarray	FALSE	Illumina
GSE112694_1	-0.0134424438672277	-0.0888909943400966	GSE112694	1	Zfp384KO_3DayvsWT_3Days	Osteogenic differentiation of mouse Zfp384 knockout MSCs	30645175	Mouse	Bone	Gene perturbation	Zfp384	Knockout	RNASeq	FALSE	RNASeq
GSE78980_9	-0.0134561411210267	-0.0890705921181246	GSE78980	9	TO-/- 1g treatedvsTO+/+ 1g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-GEOD-12860_5	-0.0135135232025838	-0.089822983400166	E-GEOD-12860	5	Chondrocytes stimulated with diclofenac treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE101909_2	-0.0137040622780114	-0.09232132321897	GSE101909	2	E16.5_Fgf8vsE16.5_Ctrl	Constitutively active FGF8 signaling in hard palate	29342370	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
GSE104113_2	-0.0139747390510899	-0.0958704249383421	GSE104113	2	Stem cells.Adultvschondrocyte.Juvenile	Human Chondrocyte age	26955889	Human	Cartilage	Development	Age		Microarray	TRUE	Affy-ST
GSE52817_2	-0.0139904932540887	-0.0960769933421043	GSE52817	2	dOB (osteoblasts)vsosteoblasts (OB)	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE16981_1	-0.0143457537765831	-0.100735153393554	GSE16981	1	Hypertrophic zone.1 weekvsProliferative zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE43861_1	-0.0149429749115896	-0.108565890153822	GSE43861	1	Fibrogenesis imperfecta ossiumvscontrol	Fibrogenesis imperfecta ossium bone biopsy	NA	Human	Bone	Disease	Fibrogenesis imperfecta ossium		Microarray	TRUE	Affy
GSE114919_Rat_1	-0.0150501793127866	-0.109971549458406	GSE114919_Rat	1	Phalanx_PZ_1wkvsPhalanx_HZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
E-MTAB-3010_3	-0.0150789345316223	-0.110348586599236	E-MTAB-3010	3	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 daysvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 2 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
GSE78980_10	-0.0151837393664556	-0.111722782897186	GSE78980	10	TO-/- 0g treatedvsTO+/+ 0g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE73087_3	-0.0151903136464239	-0.111808984561531	GSE73087	3	MSC-Day5-Induction-ApoA-1vsMSC-Day5-Induction	MSCs treated with ApoA-I during osteogenesis time couse	NA	Human	Bone	Exogenous	ApoA-I		Microarray	TRUE	Affy
GSE21639_2	-0.0153486174261404	-0.11388465662746	GSE21639	2	RAW_RL_day2vsRAW_CTRL_day2	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE78980_6	-0.0157463935942771	-0.119100279919413	GSE78980	6	TO-/- 0g treatedvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE102588_1	-0.0159166674523361	-0.12133290311618	GSE102588	1	X13del.tg.mutant.with.bone.overgrowthvswild.type	Calvaria of 10-day-old 13del-tg transgenic mice displaying bone overgrowth	28973168	Mouse	Bone	Disease Gene perturbation	Col10a1	Knockin	Microarray	FALSE	Affy
GSE39795_1	-0.0159944300540917	-0.122352522865798	GSE39795	1	cartilage, middle zonevscartilage, deep zone	Human cartilage zones	23124445	Human	Cartilage	Tissue	Superficial	middle and deep zones	Microarray	FALSE	Affy-ST
GSE55900_1	-0.0163205989237402	-0.126629234468752	GSE55900	1	Lrp5KOvsLrp5WT	Lrp5 KO in osteoblast	25802278	Mouse	Bone	Gene perturbation	Lrp5	Knockout	Microarray	FALSE	Illumina
GSE17563_2	-0.0163606652011081	-0.127154581702199	GSE17563	2	OsteoclastvsDifferentiating precursor	RANKL induced osteoclastogenesis	12215257	Mouse	Bone	Development	Osteoclast differentiation time course		Microarray	TRUE	Affy
GSE24742_2	-0.016609224371255	-0.130413678403038	GSE24742	2	EULAR Moderate-responder.12 weeks of RTX therapyvsEULAR Moderate-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
GSE60401_2	-0.0167400247452454	-0.132128727045536	GSE60401	2	SXR_VK2vsDsRed_VK2	SXR overexpression in ATDC5 cells	25749104	Mouse	Cell line	Gene perturbation	SXR	Overexpression	Microarray	TRUE	Affy-ST
GSE27492_8	-0.0168923513570414	-0.134126026753532	GSE27492	8	Synovial fluid.D18vsSynovial fluid.D03	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE22971_3	-0.016899545405383	-0.134220354793016	GSE22971	3	MMP-8 wild type arthritic mousevsMMP-8 wild type control mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
GSE21093_1	-0.017049910178179	-0.136191930955956	GSE21093	1	RCCSvscontrol	Osteoclast Differentiation in Modeled Microgravity	20717918	Mouse	Cell line	Culture	Microgravity		Microarray	TRUE	1C-Agilent
GSE17160_2	-0.0170903971969989	-0.136722794932469	GSE17160	2	Wild-type.HA-treatedvsWild-type.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE114919_Rat_4	-0.0179005614559034	-0.147345632391142	GSE114919_Rat	4	Tibia_PZ_1wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE89179_7	-0.0181418014362781	-0.150508760203667	GSE89179	7	siCHD1_MSC_ObvssiCon_MSC_Ob	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE72575_4	-0.0181510763896835	-0.150630372977101	GSE72575	4	IL-1β-stimulated MH7Avsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE13837_17	-0.0182075080808685	-0.151370302783171	GSE13837	17	TNF stimulated synovial fibroblasts (1h).osteoarthritisvsTNF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE42295_2	-0.0182604871579024	-0.152064962067207	GSE42295	2	surgery: OA.time after surgery: 8 weeksvssurgery: Sham.time after surgery: 8 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE19299_1	-0.0184518191414873	-0.154573698462239	GSE19299	1	Rb KnockoutvsWild type	Rb KO osteoblasts	21085651	Mouse	Bone	Gene perturbation	Rb	Knockout	Microarray	FALSE	Affy
GSE107363_1	-0.0189807672500234	-0.161509242358793	GSE107363	1	HobRAvsHob	Osteoblasts in Rheumatoid Arthritis 	29137139	Human	Cartilage	Disease	Rheumatoid arthritis		RNASeq	TRUE	RNASeq
GSE13590_1	-0.0195576586060403	-0.169073415967944	GSE13590	1	siRNA-140vssiRNA-96	Silencing and overexpression of miR-140	18945805	Mouse	Cell line	Gene perturbation	miR-140	Overexpression Knockdown	Microarray	FALSE	Affy
E-GEOD-26475_1	-0.0198472200042918	-0.172870132046348	E-GEOD-26475	1	Murine knee joint_Operated (DMM)_6hrvsMurine knee joint_Operated (Sham)_6hr	Mouse DMM model of OA	22307759	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy-ST
GSE85254_1	-0.0199605503772363	-0.174356114817976	GSE85254	1	chondrocytes, Gal-3, 50 µg/mlvschondrocytes, untreated	Galectin-3 treated osteoarthritic chondrocytes 	27982117	Human	Cartilage	Exogenous	Gal-3		Microarray	FALSE	Affy
GSE120308_4	-0.0199701161828964	-0.17448154123314	GSE120308	4	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE7669_1	-0.0200051655651804	-0.174941107163058	GSE7669	1	fibroblasts_RAvsfibroblasts_OA	Synovial fibroblasts from rheumatoid arthritis and osteoarthritis	17594488	Human	Synovium	Disease	Osteoarthritis	 RA	Microarray	FALSE	Affy
GSE35466_3	-0.020005455652279	-0.174944910772096	GSE35466	3	bone marrow cells, adiponectin, 24 hrsvsbone marrow cells, unterated, 24 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE112641_8	-0.020076417879809	-0.175875364319597	GSE112641	8	Injured_C57BL_6_2_weeks_post_injuryvsUninjured_C57BL_6_2_weeks_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE47902_1	-0.0202149616390306	-0.177691943882258	GSE47902	1	SHOX transgenevswildtype	Shox knockout embryonic mouse limbs	24887312	Mouse	Embryo	Gene perturbation	Shox	Knockout	Microarray	TRUE	Affy
GSE33656_1	-0.0203998529285365	-0.180116230185139	GSE33656	1	Frzb -/-vswild-type	Frzb knockout in joint	22264237	Mouse	Joint	Gene perturbation	Frzb	Knockout	Microarray	TRUE	Affy
E-GEOD-57723_1	-0.0208129571426076	-0.185532834128522	E-GEOD-57723	1	TNFvsnone	Modulation of the TNF-induced macrophage response by synovial fibroblasts	25057003	Human	Synovium	Exogenous	TNF		RNASeq	TRUE	RNASeq
GSE7116_2	-0.0209679200011435	-0.187564700185641	GSE7116	2	Multiple Myeloma patient with osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE29859_1	-0.0209932715668342	-0.187897108778954	GSE29859	1	CorticalBone_ExcessVitAvsCorticalBone_Control	Hypervitaminosis A rat diaphyseal bone	22215263	Rat	Bone	Exogenous	vitamin A		Microarray	FALSE	Affy
GSE100786_2	-0.0214655424315675	-0.194089503194518	GSE100786	2	Peripheral blood Monocytes from RA patientvsPeripheral blood Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
GSE77916_1	-0.021494935622952	-0.19447490540282	GSE77916	1	EPZ.5676.3.µM.4.daysvsvehicle..DMSO..4.days	DOT1L inhibition with EPZ-5676 in human chondrocytes	28627522	Human	Cartilage	Gene perturbation	EPZ-5676	DOTL1 inhibition	Microarray	FALSE	Affy
GSE29859_2	-0.0216494877252416	-0.196501385642442	GSE29859	2	CorticalBone.Marrow_ExcessVitAvsCorticalBone.Marrow_Control	Hypervitaminosis A rat diaphyseal bone	22215263	Rat	Bone	Exogenous	vitamin A		Microarray	FALSE	Affy
GSE50549_1	-0.0216949232400326	-0.197097134076383	GSE50549	1	SAHA2hrvsDMSO	Histone Deacetylase Inhibition Promotes Osteoblast Maturation	23940046	Mouse	Cell line	Exogenous	Suberoylanilidehydroxamic acid		Microarray	FALSE	Illumina
GSE7116_3	-0.0217390518532767	-0.197675746475802	GSE7116	3	Multiple Myeloma patient on bisphosphonate therapy without osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE45656_1	-0.0217839888807621	-0.198264958766527	GSE45656	1	pre-osteoclastsvsMouse bone marrow macrophage	Stages of osteoclast lineage cells	23908115	Mouse	Bone	Development	Stages of osteoclast lineage cells		Microarray	TRUE	Affy
