ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE109108_4	-0.00467508532963946	-0.0406812275930871	GSE109108	4	mir181_day7vsNS_control_day7	De-differentiated chondrocytes over-expressing miR-138 or miR-181ab1 during osteogenic induction	30828688	Human	Cartilage	Gene perturbation	miR-138 or miR-181ab1	Overexpression	RNASeq	FALSE	RNASeq
GSE36925_3	-0.00484575020894798	-0.0451835664450886	GSE36925	3	BMP2(+),LOXL2(+)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
GSE66554_4	-0.00487526676721555	-0.0459622477273999	GSE66554	4	latter-stage elderlyvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE58203_7	-0.00494083583643251	-0.0476920363577333	GSE58203	7	PDGF.4vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
GSE100786_1	-0.00544231480575964	-0.060921637293856	GSE100786	1	Bone marrow Monocytes from RA patientvsBone marrow Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
E-MTAB-4879_4	-0.00557041228833989	-0.0643009985016299	E-MTAB-4879	4	msc_oldvsmsc_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE103492_2	-0.00570477678487319	-0.0678456908573309	GSE103492	2	Lrp5KOvsWT	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE81399_1	-0.00570800087883943	-0.0679307462218881	GSE81399	1	FACS sorted Dmp1-Cre targeted CAR cells from mouse bone marrowvsFACS sorted Dmp1-Cre non-targeted CAR cells from mouse bone marrow	DMP KO in Cxcl12-abundant reticular cells	27237054	Mouse	Bone	Gene perturbation	Dmp1	Knockout	Microarray	FALSE	Affy
GSE112641_4	-0.0061084575245748	-0.0784952602680218	GSE112641	4	Injured_MRL_MpJ_1_week_post_injuryvsUninjured_MRL_MpJ_1_week_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE114919_2	-0.00619385881955991	-0.0807482461780732	GSE114919	2	Tibia_PZ_4wkvsTibia_PZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE9247_2	-0.00620705314044166	-0.0810963277738435	GSE9247	2	TSA treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
E-MTAB-2450_4	-0.0063760752622972	-0.085555328765502	E-MTAB-2450	4	miR-195 transfection.nonevscontrol.none	Osteoblasts treated with miR-195 mimic and or rhBMP2 	25407900	Mouse	Bone	Gene perturbation	miR-195-5p	Overexpression	Microarray	FALSE	1C-Agilent
GSE17570_2	-0.00637781526183809	-0.0856012319857026	GSE17570	2	PDGFRa(+) Sca-1(-)vsPDGFRa(-) Sca-1(-)	Endosteal cell populations	20472830	Mouse	Bone	Tissue	Endosteal cell populations		Microarray	TRUE	Affy
E-MEXP-2291_3	-0.006390746485391	-0.0859423727666417	E-MEXP-2291	3	nucleus pulposusvsannulus fibrosus	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE13837_13	-0.00643643888626437	-0.0871477916702084	GSE13837	13	TNF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTNF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-GEOD-16007_1	-0.00651436056548443	-0.0892034565802186	E-GEOD-16007	1	microRNA-140 depletionvscontrol	MiR-140 knockout chondrocytes	20466812	Mouse	Cartilage	Gene perturbation	miR-140	Knockout	Microarray	TRUE	Affy
GSE104795_1	-0.0066504542520325	-0.0927937669881956	GSE104795	1	Ad-Zip8 infectedvsAd-null infected	SLC39A8 (ZIP8) overexpression in primary mouse articular chondrocytes	26903440	Mouse	Cartilage	Exogenous	SLC39A8		Microarray	FALSE	Affy-ST
GSE33754_1	-0.00671844807652409	-0.0945875234947775	GSE33754	1	age: 8 weeks.strain: Str/ortvsage: 8 weeks.strain: CBA	Model of natural OA onset in OA-prone Str/ort mice	22833266	Mouse	Cartilage	Disease	Osteoarthritis	STR/ORT mice	Microarray	FALSE	Affy-ST
GSE108036_1	-0.00675908783637754	-0.0956596478267758	GSE108036	1	ANP32A KOvsWild.type	Cartilage tissue from ANP32A knockout mice	30209244	Mouse	Cartilage	Gene perturbation	Anp32a	Knockout	Microarray	FALSE	Affy
GSE70667_1	-0.00699025050123707	-0.101757988922765	GSE70667	1	Flow_2hvsControl_2h	Osteocyte-like MLO-Y4 cell response to Fluid Flow	26573903	Mouse	Cell line	Culture	Fluid flow		RNASeq	FALSE	RNASeq
E-MTAB-5879_5	-0.00747453287441889	-0.114533923567025	E-MTAB-5879	5	InjuryRepair.Day7vsControl.Day0	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE23492_1	-0.00754581764245301	-0.116414499008066	GSE23492	1	Cell culture of isolated chondrocytes from growth plate cartilage, day 20 of differentiationvsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE78980_2	-0.00772141203182638	-0.121046884093225	GSE78980	2	TO+/+ 1g treatedvsTO+/+ 1g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE99306_3	-0.00798319411685103	-0.127953001256522	GSE99306	3	X13del_LHZvsWT_LHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
E-GEOD-12860_5	-0.00800156594414825	-0.128437671518837	E-GEOD-12860	5	Chondrocytes stimulated with diclofenac treated RASFvsNDSF stimulated chondrocytes	Human chondrocytes antirheumatic drug response	19192274	Human	Cartilage	Exogenous	Antirheumatic drugs		Microarray	TRUE	Affy
GSE110300_1	-0.00802589197069288	-0.129079420511779	GSE110300	1	WT_PlbvsWT_E2	Estradiol Effects in Skeletally Immature (7-weeks old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE84907_2	-0.00809395176769021	-0.130874917450117	GSE84907	2	pH8.4vspH7.4	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE41898_1	-0.0084560732236271	-0.140428104414031	GSE41898	1	Lkb1 mutant micevscontrol mice	Lkb1 knockout mice growth plate chondrocytes at postnatal day 30	24218567	Mouse	Cartilage	Gene perturbation	Lkb1	Knockout	Microarray	FALSE	Affy-ST
GSE125167_2	-0.00852650789836186	-0.14228625340093	GSE125167	2	Control_2_days_difvsNaiveControl	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
GSE45793_5	-0.00859973058793393	-0.144217953475627	GSE45793	5	WT DMM 1wkvsWT Sham 1wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE46053_2	-0.00869291452052581	-0.146676254455832	GSE46053	2	MSCs from MM patient cocultured with MM.1S cellsvsMSCs from healthy Donor cultured in solitary (i.e. no cocultured)	MSC cultured with malignant multiple myeloma cells	25268740	Human	Bone	Culture	Co-culture with melanoma cells		Microarray	FALSE	Affy
E-GEOD-2154_2	-0.00875583072690869	-0.14833605746607	E-GEOD-2154	2	X12vsX9	Chondrocyte differentiation	16135533	Mouse	Embryo	Development	Chondrocyte differentiation		Microarray	FALSE	Affy
GSE41342_1	-0.00893920648637366	-0.153173724182852	GSE41342	1	Gene expression data from DMM joints 2 weeks after surgeryvsGene expression data from sham controls 2 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE47902_1	-0.00917338306325552	-0.159351575798227	GSE47902	1	SHOX transgenevswildtype	Shox knockout embryonic mouse limbs	24887312	Mouse	Embryo	Gene perturbation	Shox	Knockout	Microarray	TRUE	Affy
GSE104459_1	-0.00918498110248143	-0.159657545619467	GSE104459	1	E12.5_Pitx_KOvsE12.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
E-GEOD-19664_8	-0.00920463986284331	-0.16017616667916	E-GEOD-19664	8	Pooled_11_Chondros_d7vsPooled_10_Chondros_d3	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE99306_4	-0.00963699536361572	-0.171582209778896	GSE99306	4	X13delChopKO_MHZvsX13del_MHZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE34570_1	-0.00964333798738592	-0.171749535602111	GSE34570	1	osteoblasts_2uM PP1_24hrvsosteoblasts_DMSO_24hr	c-Src inhibited osteoblasts	22252554	Mouse	Bone	Exogenous	PP1	c-Src inhibition	Microarray	TRUE	Affy
GSE66635_1	-0.00991905974200941	-0.179023397530899	GSE66635	1	injured meniscusvsnormal articular cartilage	Meniscus and Articular Cartilage from Knees Undergoing Arthroscopic Partial Meniscectomy	24692131	Human	Cartilage	Disease	Torn meniscus		Microarray	FALSE	Affy-ST
GSE60761_1	-0.0100894733546381	-0.183519107674408	GSE60761	1	genotype: wildtype.treatment: Calcitoninvsgenotype: wildtype.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE103697_3	-0.0101683907514184	-0.18560104077665	GSE103697	3	U266.5 ug/ml CRP for 24 hoursvsU266.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE63017_1	-0.0102884501440747	-0.188768347783778	GSE63017	1	Pax1KOvsWT	Pax1 and Pax9 in Embryonic Intervertebral Disc Development	28011632	Mouse	Cartilage	Gene perturbation	Pax1/Pax9	Knockout	Microarray	FALSE	Illumina
GSE63939_1	-0.0103372207176806	-0.19005497247932	GSE63939	1	Osteoblastic in vitro differentiation of Kusa4b10 mouse cell line.vsKusa4b10 mouse cell line	Mouse model of human osteosarco	25571841	Mouse	Cell line	Tissue	osteoblast cell lines		Microarray	FALSE	Affy-ST
GSE99306_10	-0.0103791857170521	-0.191162058177679	GSE99306	10	X13del_PZvsWT_PZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
E-MTAB-5879_7	-0.0104114051241034	-0.19201204376782	E-MTAB-5879	7	InjuryRepair.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE100786_2	-0.0104444339708106	-0.192883383321508	GSE100786	2	Peripheral blood Monocytes from RA patientvsPeripheral blood Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
GSE47799_1	-0.0104457172657895	-0.192917238141934	GSE47799	1	meniscusvsarticular cartilage	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE108771_3	-0.0104614394828735	-0.193332008592092	GSE108771	3	Activin + Lapatinibvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE23492_5	-0.0106122380996268	-0.197310252234178	GSE23492	5	Native articular cartilagevsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE31980_1	-0.0106436075369409	-0.19813781462989	GSE31980	1	MSC.aggregates.cultured.in.hanging.drop.culture.for.3.daysvsMSCs.in.a.monolayer.culture	Human synovial MSC-aggregates and monolayer cultures	22676383	Human	Synovium	Culture	aggregates and monolayer cultures		Microarray	FALSE	Affy
GSE41039_1	-0.0107343354370281	-0.200531322603987	GSE41039	1	proteoglycan-induced spondylitisvsnone (Control)	Proteoglycan-induced spondylitis mouse model	23171658	Mouse	Cartilage	Exogenous	Aggrecan		Microarray	FALSE	Illumina
GSE75230_1	-0.0107844471373239	-0.201853327788038	GSE75230	1	OIM treated, grow at 39oCvsuntreated, grow at 39oC in BM	Osteoblast Differentiation of hFOB cells	26890492	Human	Cell line	Development	Osteoblast differentiation		Microarray	FALSE	Affy
E-GEOD-75549_1	-0.011100566541125	-0.210192926886412	E-GEOD-75549	1	hdac3KOvsWT	HDAC3 knockout mouse chondrocytes	27507649	Mouse	Cartilage	Gene perturbation	HDAC3	Knockout	RNASeq	TRUE	RNASeq
GSE99662_1	-0.0112117941956029	-0.213127242324961	GSE99662	1	HighvsLow	Pain-driven changes in synovium of knee osteoarthritis patients	29973527	Human	Synovium	Disease	Osteoarthritis pain		RNASeq	FALSE	RNASeq
GSE104473_4	-0.0113656084519242	-0.217185042061104	GSE104473	4	Mandibular Distraction_15_BCSPvsMandibular Fracture_15_BCSP	Mouse mandible during distraction osteogenesis	30356216	Mouse	Bone	Development			RNASeq	FALSE	RNASeq
GSE59387_1	-0.0114463066343866	-0.21931395436959	GSE59387	1	Dnmt3a knockoutvswild type	Dnmt3a knockout osteoclast	25706873	Mouse	Bone	Gene perturbation	Dnmt3a	Knockout	Microarray	TRUE	1C-Agilent
GSE51098_1	-0.0115016986843273	-0.220775261344702	GSE51098	1	Intermediate interzonevsouter interzone	Intermediate and outer interzone of murine embryos at 15.5 days of gestation	24738827	Mouse	Embryo	Tissue	intermediate and outer interzone		Microarray	FALSE	1C-Agilent
GSE102856_1	-0.0117399088893635	-0.227059524782049	GSE102856	1	Senp6-MutvsWT	Senp6 knockout in osteochondroprogenitors	29321472	Mouse	Bone	Gene perturbation	Senp6		RNASeq	TRUE	RNASeq
GSE71565_1	-0.0119011207623603	-0.231312482286477	GSE71565	1	differentiated for 12 daysvsdifferentiated for 5 days	Primary osteoblast differentiation	31202927	Mouse	Bone	Development	Osteoblast differentiation		Microarray	TRUE	Affy
GSE110303_1	-0.0119404403857281	-0.232349779876071	GSE110303	1	WT_PlbvsWT_E2	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE52817_2	-0.0119983429219008	-0.233877316410219	GSE52817	2	dOB (osteoblasts)vsosteoblasts (OB)	Characterisation of osteoblasts like cell reprogrammed from human fibroblasts	25918395	Human	Bone	Tissue	Cell type		Microarray	TRUE	Affy-ST
GSE7685_3	-0.012028446681453	-0.234671488748266	GSE7685	3	Manually.microdissected.embryonic.tibiae..zone.I.of.growth.platevsManually.microdissected.embryonic.tibiae..zone.III.of.growth.plate	growth plate chondrocyte differentiation	20084171	Mouse	Cartilage				Microarray	FALSE	Affy
GSE78980_1	-0.0121612482889146	-0.238174950264808	GSE78980	1	TO+/+ 1g no treatmentvsTO+/+ 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-MEXP-2291_2	-0.0124011227201874	-0.244503117934086	E-MEXP-2291	2	annulus fibrosusvsarticular cartilage	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE16981_3	-0.0124141125452358	-0.244845804690923	GSE16981	3	Hypertrophic zone.1 weekvsResting zone.1 week	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
E-ERAD-89_2	-0.0125165473512825	-0.247548154517847	E-ERAD-89	2	MELATONIN_24vsDMSO_24	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
E-MEXP-2276_1	-0.0125173862769579	-0.247570286357024	E-MEXP-2276	1	thanatophoric dysplasiavsnormal	Thanatophoric dysplasia cartilage	19898608	Human	Cartilage	Disease	Thanatophoric dysplasia		Microarray	FALSE	Affy
GSE108721_4	-0.0128085623964824	-0.255251852482532	GSE108721	4	Mir182Loss_RANKLvsWT_RANKL	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE66554_2	-0.0130540331816801	-0.261727658504866	GSE66554	2	youthvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE41038_3	-0.013321509569774	-0.26878399803405	GSE41038	3	osteoarthritisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE123076_1	-0.0133455768851134	-0.269418921923225	GSE123076	1	Adamts17-/-vswild type	Adamts17 knockout growth plates	31201465	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-GEOD-73372_2	-0.0134934200671836	-0.273319197746436	E-GEOD-73372	2	P3vsE18.5	Developing rib chondrocyte	27471255	Mouse	Cartilage	Development	NA		RNASeq	TRUE	RNASeq
GSE21639_1	-0.0136173897799535	-0.276589663565395	GSE21639	1	RAW_RL_day1vsRAW_CTRL_day1	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
E-MTAB-5564_1	-0.0140009598679546	-0.286708690495071	E-MTAB-5564	1	osteoarthritisvsnormal	Osteoarthritic bone marrow lesions compared to normal bone	28705915	Human	Bone	Disease	Osteoarthritis		Microarray	FALSE	1C-Agilent
GSE27492_6	-0.0140042256770529	-0.286794846353536	GSE27492	6	Synovial fluid.D07vsSynovial fluid.D03	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE50549_1	-0.0141037305398949	-0.289419900856559	GSE50549	1	SAHA2hrvsDMSO	Histone Deacetylase Inhibition Promotes Osteoblast Maturation	23940046	Mouse	Cell line	Exogenous	Suberoylanilidehydroxamic acid		Microarray	FALSE	Illumina
GSE39340_2	-0.0142562442921616	-0.293443391776759	GSE39340	2	osteoarthritisvsrheumatoid arthritis	Synovium from patients with RA  osteoarthritis or ankylosing spondylitis	NA	Human	Synovium	Disease	Rheumatoid arthritis	osteoarthritis or ankylosing spondylitis	Microarray	FALSE	Illumina
GSE102292_2	-0.0144110104143751	-0.297526302846913	GSE102292	2	12 daysvs9 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
E-GEOD-43923_1	-0.014509921751439	-0.300135699446674	E-GEOD-43923	1	osteophytic cartilagevsarticular cartilage	Osteophytic and articular osteoarthritic cartilage	26069671	Human	Cartilage	Disease	Osteoarthritis -  Osteophytic cartilage		Microarray	FALSE	Affy
GSE22925_1	-0.0145138849632846	-0.300240253604177	GSE22925	1	Wild type mice, endothelial, G-CSFvsWild type mice, endothelial, untreated	G-CSF treated endothelial/osteoblasts	20516641	Mouse	Bone	Exogenous	G-CSF		Microarray	FALSE	Affy
GSE108771_4	-0.014719429807697	-0.305662766675267	GSE108771	4	Activin + TAKvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE103697_2	-0.0147348904082884	-0.306070635376782	GSE103697	2	MM.1S.5 ug/ml CRP for 24 hoursvsMM.1S.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE99306_8	-0.0148098074074167	-0.308047033316518	GSE99306	8	X13delChopKO_PZvsWT_PZ	Chondrocytes subpopulations of 13del Chop-/- mouse model of MCDS	NA	Mouse	Cartilage	Gene perturbation	Col10a1 Chop	Knockin Knockout	Microarray	FALSE	Affy
GSE43663_1	-0.0148543089520453	-0.309221036041433	GSE43663	1	PG4P1vsWTP1	Over-expression of Prg4 in superficial zone articular chondrocytes	23486780	Mouse	Cartilage	Gene perturbation	Prg4	Overexpression	Microarray	FALSE	Illumina
GSE104459_3	-0.0149303283216992	-0.311226515803198	GSE104459	3	E9.5_Pitx_KOvsE9.5WT	E9.5 E11.5 and E12.5 wild type and Pitx1 KO mice	29273440	Mouse	Embryo	Gene perturbation	Pitx1	Knockout	RNASeq	FALSE	RNASeq
E-MTAB-4294_3	-0.015015285653287	-0.313467789440281	E-MTAB-4294	3	synovitis_with_corticosteroidvssynovitis	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE60401_1	-0.015282041913071	-0.320505131143545	GSE60401	1	SXR_EtvsDsRed_Et	SXR overexpression in ATDC5 cells	25749104	Mouse	Cell line	Gene perturbation	SXR	Overexpression	Microarray	TRUE	Affy-ST
E-MEXP-2488_1	-0.0154292881779989	-0.324389659595346	E-MEXP-2488	1	articular cartilagevsnucleus pulposus	nucleus pulposus vs articular cartilage cell types	20722018	Human	Cartilage	Tissue	human nucleus pulposus cartilage		Microarray	FALSE	Affy
GSE45233_3	-0.0154817435116708	-0.325773492565214	GSE45233	3	Knee meniscus, young, chondrosisvsKnee meniscus, young, no chondrosis	Human Injured Meniscus with age and chondrosis	24692131	Human	Meniscus	Disease	Human Injured Meniscus		Microarray	FALSE	Illumina
E-MTAB-3010_4	-0.0154957129566044	-0.326142022838812	E-MTAB-3010	4	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 21 daysvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
E-GEOD-57723_1	-0.0156767266859145	-0.330917376441269	E-GEOD-57723	1	TNFvsnone	Modulation of the TNF-induced macrophage response by synovial fibroblasts	25057003	Human	Synovium	Exogenous	TNF		RNASeq	TRUE	RNASeq
GSE78980_4	-0.0156951655734969	-0.331403815832232	GSE78980	4	TO-/- 1g no treatmentvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-MEXP-2019_2	-0.0158074000544413	-0.334364692528935	E-MEXP-2019	2	osteoclast derived from dendritic cellsvsintermediate cell derived from dendritic cells	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE69459_2	-0.015825615109735	-0.334845226962691	GSE69459	2	FOP-iMSCs (+ActA)vsFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE72261_3	-0.0158857464600059	-0.336431562215994	GSE72261	3	C/X HZvsWt HZ	XBP1 perturbation in MCDS mouse model	26372225	Mouse	Cartilage	Gene perturbation	Xbp1 or Col10a1	Knockin	Microarray	FALSE	Illumina
GSE44325_1	-0.0163622340546269	-0.349001861497551	GSE44325	1	Sost-/-; Sostdc1-/-vswild-type	Sostdc1 knockout embryonic mouse limbs	23994639	Mouse	Embryo	Gene perturbation	Sostdc1	Knockout	Microarray	TRUE	Affy
GSE53857_1	-0.0164771637693669	-0.352033841609805	GSE53857	1	X2.wks.post.surgery_treatedvsX2.wks.post.surgery_untreated	Mouse DMM model of OA	25545425	Mouse	Cartilage	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Illumina
E-MTAB-3010_2	-0.0165935628681871	-0.355104585790325	E-MTAB-3010	2	DMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days + MIMIC miR28-5pvsDMEM + beta-glycerol phosphate, ascorbic acid and dexamethasone for 7 days	miR450a-5p in osteoblast differentiation	28407302	Human	Bone	Gene perturbation	miR450a-5p	Overexpression	Microarray	TRUE	1C-Agilent
GSE46053_1	-0.0166144456566346	-0.355655498140578	GSE46053	1	MSCs from healthy Donor cocultured with MM.1S cellsvsMSCs from healthy Donor cultured in solitary (i.e. no cocultured)	MSC cultured with malignant multiple myeloma cells	25268740	Human	Bone	Culture	Co-culture with melanoma cells		Microarray	FALSE	Affy
GSE18738_1	-0.0167201052577469	-0.358442921827878	GSE18738	1	hypertrophic zonevsreserve zone	Bovine Hypertrophic Growth Plate and Reserve Zone Chondrocytes	19897599	Cow	Cartilage	Tissue	Hypertrophic Growth Plate and Reserve Zone		Microarray	FALSE	Affy
GSE69459_1	-0.0167422449185408	-0.359026991938649	GSE69459	1	resFOP-iMSCs (+ActA)vsresFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE108771_1	-0.0167824680450863	-0.36008812499736	GSE108771	1	Activinvscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE47799_2	-0.0168103230315146	-0.36082297207384	GSE47799	2	meniscusvscruciate ligament	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE73087_2	-0.0169594773131984	-0.364757836236217	GSE73087	2	MSC-Day3-Induction-ApoA1vsMSC-Day3-Induction	MSCs treated with ApoA-I during osteogenesis time couse	NA	Human	Bone	Exogenous	ApoA-I		Microarray	TRUE	Affy
GSE16981_7	-0.0169662542597705	-0.364936620002235	GSE16981	7	Proliferative and early hypertrophic zone.12weeksvsProliferative and early hypertrophic zone.9weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
