ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE108721_4	-0.00345092695292162	0.0241369664914987	GSE108721	4	Mir182Loss_RANKLvsWT_RANKL	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
E-MEXP-2291_3	-0.00345305622177247	0.0240956587131698	E-MEXP-2291	3	nucleus pulposusvsannulus fibrosus	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
E-GEOD-8077_3	-0.00356271271004213	0.0219683247656703	E-GEOD-8077	3	ipsilateral osteoarthritic inductionvssham surgery	Rat model of surgically induced knee osteoarthritis	17530714	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE18992_1	-0.00363297845357812	0.020605170574531	GSE18992	1	Hoxc8 transgenicvswild type	Overexpression of Hoxc8 in chondrocytes at E18.5	26069554	Mouse	Cartilage	Gene perturbation	Hoxc8	Overexpression	Microarray	FALSE	Affy
GSE121780_2	-0.00397304394364223	0.0140079060368647	GSE121780	2	Apert syndrome_Meckel's cartilagevscontrol_Meckel's cartilage	FGFR2-related craniosynostosis mouse models	31064775	Mouse	Cartilage	Disease	Apert craniosynostosis syndrome		RNASeq	FALSE	RNASeq
E-MTAB-3186_2	-0.00414045679890155	0.0107600995836327	E-MTAB-3186	2	Day5vsControl	Synovium from a pig model of post-traumatic osteoarthritis	32107493	Pig	Synovium	Disease	unilateral ACL transection		RNASeq	FALSE	RNASeq
GSE112641_5	-0.00423845341384461	0.00885896697398945	GSE112641	5	Injured_C57BL_6_1_week_post_injuryvsUninjured_C57BL_6_1_week_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
E-MEXP-2276_1	-0.00437861246298334	0.00613988388107795	E-MEXP-2276	1	thanatophoric dysplasiavsnormal	Thanatophoric dysplasia cartilage	19898608	Human	Cartilage	Disease	Thanatophoric dysplasia		Microarray	FALSE	Affy
GSE60737_1	-0.00468004357908992	0.000292125519992333	GSE60737	1	overexpressing HES1vsoverexpressing GFP	HES1 overexpression in ATDC5 chondocytes	25733872	Mouse	Cell line	Gene perturbation	HES1	Overexpression	Microarray	TRUE	1C-Agilent
E-MTAB-5326_1	-0.00472075563716453	-0.000497687691987354	E-MTAB-5326	1	25 MPa pressure.1vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
E-ERAD-89_1	-0.00537933951098374	-0.0132742032831672	E-ERAD-89	1	MELATONIN_6vsDMSO_6	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE55457_2	-0.00555239936702668	-0.0166315614524729	GSE55457	2	rheumatoid arthritisvsnormal control	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE92641_1	-0.00557820532382363	-0.0171321965613308	GSE92641	1	Uhrf1KOvsControl	Effect of Uhrf1 knockout in chondrocyte differentiation	29180567	Mouse	Cartilage	Gene perturbation	Uhrf1	Knockout	RNASeq	FALSE	RNASeq
GSE13837_12	-0.00559399908252072	-0.0174385952028076	GSE13837	12	TGF stimulated synovial fibroblasts (12h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (12h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE69459_3	-0.00571342836911521	-0.0197555212662551	GSE69459	3	FOP-iMSCs (+ActA)vsresFOP-iMSCs (+ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
E-GEOD-73372_3	-0.00613663283984919	-0.0279656805694786	E-GEOD-73372	3	P3vsP1	Developing rib chondrocyte	27471255	Mouse	Cartilage	Development	NA		RNASeq	TRUE	RNASeq
E-GEOD-8488_2	-0.00634798426297426	-0.0320658944679998	E-GEOD-8488	2	UO126vsDMSO	Mouse chondrocytes treated with MEK/ERK pathway inhibitors	20111593	Mouse	Cartilage				RNASeq	FALSE	Affy
GSE30322_3	-0.00643268196541639	-0.0337090284085767	GSE30322	3	subchondral bone,operation,4 weeks postsurgeryvssubchondral bone,sham operation,4 weeks postsurgery	Subchondral Bone in Early Experimental Osteoarthritis	22384228	Rat	Bone	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	1C-Agilent
GSE4481_2	-0.00649300023089582	-0.0348792017000388	GSE4481	2	H.CNP at 10exp(-6) MvsH.vehicle: BSA/HCL 1.0 Mm	C-type natriuretic peptide (CNP) treated embryonic tibia	17374144	Mouse	Embryo	Exogenous	CNP		Microarray	FALSE	Affy
GSE41342_2	-0.00659985105888494	-0.0369521058873469	GSE41342	2	Gene expression data from DMM joints 4 weeks after surgeryvsGene expression data from sham controls 4 weeks after surgery	Mouse DMM model of OA	23382930	Mouse	Joint	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	Affy
GSE78980_6	-0.00661439648742591	-0.0372342869457084	GSE78980	6	TO-/- 0g treatedvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE112641_7	-0.00693237644318438	-0.043403092505539	GSE112641	7	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE13837_20	-0.00704899758672473	-0.045665540643031	GSE13837	20	TNF stimulated synovial fibroblasts (12h).osteoarthritisvsTNF stimulated synovial fibroblasts (0h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
E-MTAB-5326_3	-0.00737849960988952	-0.0520578741082836	E-MTAB-5326	3	25 MPa pressure.24vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE23492_1	-0.00741035111673238	-0.0526757927819075	GSE23492	1	Cell culture of isolated chondrocytes from growth plate cartilage, day 20 of differentiationvsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE53982_2	-0.00742698523933235	-0.0529984944683481	GSE53982	2	differentiating MC3T3-E1 cells treated with Runx2-specific shRNAvsdifferentiating MC3T3-E1 cells treated with control scramble shRNA	Runx2 knockdown in differentiating preosteoblasts	24655370	Mouse	Cell line	Gene perturbation	Runx2	Knockdown	Microarray	FALSE	Affy-ST
GSE93698_7	-0.00747306145528731	-0.0538923722490431	GSE93698	7	Microcrystalline arthritisvsRheumatoid arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE120244_1	-0.00758031974864551	-0.0559731812573588	GSE120244	1	Cre recombinasevsGFP	Setd2 knockout BMSCs	30422989	Mouse	Bone				RNASeq	TRUE	RNASeq
GSE114919_Rat_5	-0.00777663066523797	-0.0597816095931714	GSE114919_Rat	5	Tibia_HZ_4wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE43663_1	-0.00778215605316292	-0.0598888020219218	GSE43663	1	PG4P1vsWTP1	Over-expression of Prg4 in superficial zone articular chondrocytes	23486780	Mouse	Cartilage	Gene perturbation	Prg4	Overexpression	Microarray	FALSE	Illumina
GSE111628_1	-0.00778899212372881	-0.0600214216708982	GSE111628	1	ovariectomizedvssham surgery	Osteoblast from sham ovariectomized mice (OVX) with and without treadmill training	30581558	Mouse	Bone	Disease	Exercise		Microarray	TRUE	Affy-ST
GSE36925_3	-0.00783304235542873	-0.0608759953926101	GSE36925	3	BMP2(+),LOXL2(+)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
E-GEOD-19664_9	-0.00789501511279308	-0.0620782657975963	E-GEOD-19664	9	Pooled_12_Chondros_d14vsPooled_11_Chondros_d7	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE41038_3	-0.00792110454085222	-0.0625844002439645	GSE41038	3	osteoarthritisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE84907_3	-0.00835991036771558	-0.0710972255822286	GSE84907	3	pH8.4vspH7.8	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE47799_1	-0.00837444587667657	-0.0713792142009127	GSE47799	1	meniscusvsarticular cartilage	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE97118_7	-0.0085727598799698	-0.0752265023835577	GSE97118	7	Ezh2_cKO_D3vsWT_D3	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE103492_6	-0.00861848623668403	-0.0761135929011242	GSE103492	6	Lrp6KO_Wnt3avsLrp6_Ctl	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE66554_1	-0.00876770617577692	-0.0790084571000895	GSE66554	1	newbornvsadult	Knee articular cartilage at different developmental stages	NA	Rat	Cartilage	Development	Cartilage development		Microarray	FALSE	Affy-ST
GSE5657_1	-0.00893810621148338	-0.0823142148015586	GSE5657	1	Hyp malevsNormal male	Effect of X-linked hypophosphatemia (the Hyp mutation) in mice	NA	Mouse	Bone	Disease Gene perturbation	X-linked hypophosphatemia PHEX		Microarray	FALSE	Affy
GSE45793_1	-0.00912729313524575	-0.0859844378015235	GSE45793	1	Adamts5Dcat DMM 6wkvsAdamts5Dcat Sham 6wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE13104_3	-0.00917199072585951	-0.0868515702748	GSE13104	3	Rhabdomyosarcoma arisen from p53+/- mouse. Non-treated.vsCell type: mc3T3 mouse osteoblast, non-tumorigenic. Non-treated.	p53? osteosarcoma	NA	Mouse	Bone	Gene perturbation	p53	Heterozygote	Microarray	TRUE	Affy
GSE72575_4	-0.00951355421238668	-0.0934778959175534	GSE72575	4	IL-1β-stimulated MH7Avsnon-stimulated	IL1B and/or glucosamine-treated human synovial MH7A cells	27776166	Human	Synovium	Exogenous	IL1B		Microarray	FALSE	Affy-ST
GSE21639_3	-0.00976666668812111	-0.0983882735036144	GSE21639	3	RAW_RL_day4vsRAW_CTRL_day4	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE112641_1	-0.00979374410442185	-0.0989135749045265	GSE112641	1	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE75181_3	-0.0100794278562612	-0.104455834675261	GSE75181	3	cultured chondrocytes from cartilage_COT_IL1Bvscultured chondrocytes from cartilage_control	Osteoarthritic chondrocytes treated with curcuminoids extract hydrolyzed collagen and green tea extract and/or IL1B	27275599	Human	Cartilage	Exogenous	COT and/or IL1B		Microarray	FALSE	Illumina
E-GEOD-19664_5	-0.0104802277094213	-0.112231344790846	E-GEOD-19664	5	Pooled_7_MSCs_d7vsPooled_6_MSCs_d3	Osteoarthritic chondrocytes and MSCs during chondrogenic differentiation	20883804	Human	Cartilage	Development	Timecourse		Microarray	TRUE	Affy
GSE59642_1	-0.0106093025088345	-0.114735393633658	GSE59642	1	osteoarthiritisvsreference	Synovial fluid and bone marrow mesenchymal stem cells	NA	Human	Synovium	Tissue	Synovial fluid and bone marrow mesenchymal stem cells		Microarray	TRUE	1C-Agilent
GSE85761_1	-0.0106710548737582	-0.115933388429163	GSE85761	1	EVvsCells	Human osteoblast-derived extracellular vesicle	28347747	Human	Bone	Tissue	extracellular vesicle		RNASeq	TRUE	RNASeq
GSE9247_3	-0.0106728776410027	-0.11596875008171	GSE9247	3	VPA treated MC3T3 micevsDMSO treated MC3T3 mice	Histone deacetylase inhibitors in osteoblast development	17925016	Mouse	Bone	Exogenous	trichostatin A or  MS-275  or valproic acid	HDAC inhibition	Microarray	FALSE	Affy
GSE22971_1	-0.0109406172495419	-0.121162893787415	GSE22971	1	MMP-8 KO control mousevsMMP-8 wild type control mouse	MMP-8 wild type and KO mice with or without arthritis	21190566	Mouse	Joint	Disease Gene perturbation	RA MMP8	Knockout	Microarray	FALSE	Affy
GSE35956_1	-0.0109502191795632	-0.121349171061274	GSE35956	1	diagnosis: primary osteoporosisvstissue: bone marrow	Osteoporosis MSCs	23028809	Human	Bone	Disease	Osteoporosis		Microarray	FALSE	Affy
GSE44991_1	-0.011016710270879	-0.122639097065604	GSE44991	1	cartilage tissue from the condylus medialis femoris.affectedvscartilage tissue from the condylus medialis femoris.non-affected	Porcine osteochondrosis cartilage	23922127	Pig	Cartilage	Disease	Osteochondrosis		Microarray	FALSE	Affy
GSE97118_6	-0.0110949036107	-0.124156046485509	GSE97118	6	Ezh2_cKO_D14vsWT_D14	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
E-MEXP-2019_1	-0.0111886309735066	-0.125974355678648	E-MEXP-2019	1	intermediate cell derived from dendritic cellsvsdendritic cell	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
E-MTAB-4879_1	-0.0113168577580224	-0.128461953047335	E-MTAB-4879	1	osteocyte_oldvsosteocyte_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE110581_2	-0.0113369557715747	-0.128851854157446	GSE110581	2	Zfp36l1 AdenovirusvsNull Control Adenovirus	Zfp36l1 overexpression/knockdown in primary mouse articular chondrocytes	30622281	Mouse	Cartilage	Gene perturbation	Zfp36l1	Overexpression/Knockdown	Microarray	FALSE	1C-Agilent
GSE21639_1	-0.011506767113821	-0.132146191216122	GSE21639	1	RAW_RL_day1vsRAW_CTRL_day1	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
GSE108035_1	-0.0116459351705707	-0.134846049074083	GSE108035	1	chondrocyte-like cells (ChiPS)vshuman induced pluripotent stem cells (GPCCi001-A)	Human induced pluripotent stem cells compared to mature chondrocytes	29864138	Human	Cell line	Tissue	hiPSCs mature chondrocytes articular cartilage		Microarray	FALSE	Affy-ST
GSE63017_3	-0.0118281336555387	-0.138380696484113	GSE63017	3	Pax1KOPax9KOvsWT	Pax1 and Pax9 in Embryonic Intervertebral Disc Development	28011632	Mouse	Cartilage	Gene perturbation	Pax1/Pax9	Knockout	Microarray	FALSE	Illumina
GSE58203_6	-0.0118546319246305	-0.138894762439338	GSE58203	6	PDGF.2vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
GSE45793_4	-0.0118855596843799	-0.139494760435565	GSE45793	4	WT DMM 2wkvsWT Sham 2wk	ADAMTS5 perturbation in mouse DMM model of OA	23436205	Mouse	Cartilage	Disease Gene perturbation	Osteoarthritis ADAMTS5	Knockin	Microarray	FALSE	2C-Agilent
GSE18738_1	-0.0124172463103456	-0.149809471645966	GSE18738	1	hypertrophic zonevsreserve zone	Bovine Hypertrophic Growth Plate and Reserve Zone Chondrocytes	19897599	Cow	Cartilage	Tissue	Hypertrophic Growth Plate and Reserve Zone		Microarray	FALSE	Affy
GSE39795_3	-0.0126598313080708	-0.154515616343449	GSE39795	3	cartilage, superficial zonevscartilage, middle zone	Human cartilage zones	23124445	Human	Cartilage	Tissue	Superficial	middle and deep zones	Microarray	FALSE	Affy-ST
E-ERAD-89_2	-0.0128315446601541	-0.157846852359573	E-ERAD-89	2	MELATONIN_24vsDMSO_24	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE100786_2	-0.0131831808294041	-0.164668587870333	GSE100786	2	Peripheral blood Monocytes from RA patientvsPeripheral blood Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
GSE110303_3	-0.0132868937206884	-0.166680616140651	GSE110303	3	KO_E2vsWT_E2	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
E-MTAB-5023_1	-0.0133529347839193	-0.167961811608032	E-MTAB-5023	1	Mesenchymal cell-specific homozygous deletion of SbdsvsSbds wildtype	Sbds knockout osteoblasts	20305640	Mouse	Bone	Gene perturbation	Sbds	Knockout	Microarray	FALSE	Affy
GSE103492_4	-0.0134150394908643	-0.169166641832568	GSE103492	4	Lrp5KO_Wnt3avsLrp5KO	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE7116_2	-0.0134795593135923	-0.170418325260897	GSE7116	2	Multiple Myeloma patient with osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE86578_2	-0.0135304102217113	-0.171404831985758	GSE86578	2	IL.1.OSM.1.25vsnone (control).0	Primary human articular chondrocytes exposed to IL-1?	27956552	Human	Cartilage	Exogenous	IL1B?		Microarray	FALSE	Illumina
GSE89179_5	-0.0138497994327648	-0.177600977073575	GSE89179	5	siCHD1_MSC_AdvssiCon_MSC_Ad	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE41038_2	-0.0139602137704752	-0.179743013286921	GSE41038	2	seronegative spondyloarthropyvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
GSE112413_2	-0.0141966532982236	-0.184329935974733	GSE112413	2	WT_Cranial_BasevsWT_Skull	Constitutively active FGF8 signaling in embryonic skulls	29752281	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
GSE24742_1	-0.0142517756438306	-0.185399308511879	GSE24742	1	EULAR Good-responder.12 weeks of RTX therapyvsEULAR Good-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
E-GEOD-18647_4	-0.0144839927570115	-0.189904316431203	E-GEOD-18647	4	Cre.;Tgfbr2lox/lox.Intervertebral disc (IVD)vsCre.;Tgrbr2lox.lox.Vertebrae	Tgfbr2 knockout in embryonic intervertebral disc and vertebrae	20214815	Mouse	Cartilage	Gene perturbation	Tgfbr2	Knockout	Microarray	FALSE	Affy
GSE64922_1	-0.0146748771329792	-0.193607469974154	GSE64922	1	PlGF siRNAvscontrol siRNA	Placental growth factor knockdown in rheumatoid synoviocytes	25694608	Human	Synovium	Gene perturbation	PIGF	Knockdown	Microarray	FALSE	1C-Agilent
E-GEOD-45893_1	-0.0149837777512692	-0.199600136546477	E-GEOD-45893	1	Osr1MutvsOsr1WT	Osr1 mutant chondrogenesis during tongue development.	24167250	Mouse	Cartilage	Gene perturbation	Osr1	Knockin	RNASeq	TRUE	RNASeq
GSE10555_1	-0.015212272613916	-0.204032932870781	GSE10555	1	osteoblast Slc39a13 knockoutvsosteoblast wild type	Slc39a13 knockout osteoblasts	18985159	Mouse	Bone	Gene perturbation	Slc39a13	Knockout	Microarray	TRUE	Affy
GSE27492_4	-0.0152454046764764	-0.204675694302846	GSE27492	4	Ankle.D12vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE69459_4	-0.0152952705789113	-0.205643091934728	GSE69459	4	FOP-iMSCs (+ActA)vsresFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE35466_3	-0.0153164462315249	-0.206053899223708	GSE35466	3	bone marrow cells, adiponectin, 24 hrsvsbone marrow cells, unterated, 24 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE107363_1	-0.0153256444399911	-0.206232344306486	GSE107363	1	HobRAvsHob	Osteoblasts in Rheumatoid Arthritis 	29137139	Human	Cartilage	Disease	Rheumatoid arthritis		RNASeq	TRUE	RNASeq
GSE110051_1	-0.0157410771822596	-0.214291732213905	GSE110051	1	Mature_cartilagevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
E-MEXP-2019_2	-0.0157654521860425	-0.214764606859411	E-MEXP-2019	2	osteoclast derived from dendritic cellsvsintermediate cell derived from dendritic cells	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
E-MEXP-2291_2	-0.015884180764851	-0.21706793920411	E-MEXP-2291	2	annulus fibrosusvsarticular cartilage	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE69459_1	-0.016465805268537	-0.228351444365666	GSE69459	1	resFOP-iMSCs (+ActA)vsresFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE104473_1	-0.0169634415438668	-0.238005579371457	GSE104473	1	Mandibular Distraction_10_BCSPvsMandibular Fracture_10_BCSP	Mouse mandible during distraction osteogenesis	30356216	Mouse	Bone	Development			RNASeq	FALSE	RNASeq
GSE66416_1	-0.0169960380274062	-0.238637950579916	GSE66416	1	MC3T3-E1_over-expressing_periostinvsMC3T3-E1_empty_vector	Periostin overexpressing MC3T3-E1 cells	26809067	Mouse	Cell line	Gene perturbation	POSTN	Overexpression	Microarray	TRUE	Affy-ST
GSE90127_2	-0.017016065796036	-0.239026488939762	GSE90127	2	osteoblasts in differentiation medium and cabozantinib for 30 daysvsdifferentiated 30 day mouse osteoblasts	Effect of cabozantinib of mouse osteoblasts differentiation	29088840	Mouse	Bone	Development Exogenous	Differentiation	cabozantinib	Microarray	TRUE	1C-Agilent
GSE41039_1	-0.0171849438668855	-0.242302720549725	GSE41039	1	proteoglycan-induced spondylitisvsnone (Control)	Proteoglycan-induced spondylitis mouse model	23171658	Mouse	Cartilage	Exogenous	Aggrecan		Microarray	FALSE	Illumina
GSE16981_7	-0.0173211622358868	-0.244945354517145	GSE16981	7	Proliferative and early hypertrophic zone.12weeksvsProliferative and early hypertrophic zone.9weeks	Rat growth plates zones and time course	20096814	Rat	Cartilage	Tissue	Hypertrophic or  Proliferative or Resting		Microarray	FALSE	Affy
GSE121029_1	-0.0176938474915845	-0.252175441935489	GSE121029	1	Lentiviruses expressing WT DGCR8vsLentiviruses expressing Luc	Surgical OA in DGCR8 overexpressing mice	31350386	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE73087_2	-0.0178342424415804	-0.254899101500889	GSE73087	2	MSC-Day3-Induction-ApoA1vsMSC-Day3-Induction	MSCs treated with ApoA-I during osteogenesis time couse	NA	Human	Bone	Exogenous	ApoA-I		Microarray	TRUE	Affy
GSE93698_14	-0.017927005418688	-0.256698701628397	GSE93698	14	Rheumatoid arthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE108771_2	-0.0182378868521836	-0.262729795980935	GSE108771	2	Activin + CP-724714vscontrol	Fibrodysplasia ossificans progressiva model with ERBB2 inhibitors	30392977	Human	Cell line	Exogenous	Lapatinib	EGFR/ERBB2 inhibitor	Microarray	TRUE	Affy
GSE109503_8	-0.0184106144660259	-0.266080708657382	GSE109503	8	Day7vsDay0	Mesenchymal Stem Cells During Chondrogenesis	29985644	Human	Cartilage	Differentiation	MSC differentiation		RNASeq	FALSE	RNASeq
GSE72258_1	-0.0185637081123271	-0.269050722708187	GSE72258	1	Rheumatoid.arthritis.synovial.fibroblast..HDAC1..25.nm.siRNA.knockdown..48.hvsRheumatoid.arthritis.synovial.fibroblast..NTC..25.nm.siRNA.knockdown..48.h	Rheumatoid arthritis synovial fibroblast (RASF) after C5orf30 and HDAC1 knockdown	26316022	Human	Synovium	Gene perturbation	C5orf30 HDAC1	Knockdown	Microarray	FALSE	Illumina
E-MTAB-5879_8	-0.0185773933055637	-0.269316215216745	E-MTAB-5879	8	InjuryReconstruct.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-MTAB-4294_2	-0.0188606539462074	-0.274811466672819	E-MTAB-4294	2	synovitis_with_corticosteroidvsControl	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE72258_2	-0.0189316176811701	-0.276188161885383	GSE72258	2	Rheumatoid.arthritis.synovial.fibroblast..C5orf30..50nm.siRNA..knockdown.24hvsRheumatoid.arthritis.synovial.fibroblast..NTC..50nm.siRNA..knockdown.24h	Rheumatoid arthritis synovial fibroblast (RASF) after C5orf30 and HDAC1 knockdown	26316022	Human	Synovium	Gene perturbation	C5orf30 HDAC1	Knockdown	Microarray	FALSE	Illumina
GSE93698_15	-0.0192303479859899	-0.281983524554916	GSE93698	15	Seronegative arthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
