ID	cosineSimilarity	zscore	accession	comparison	comparisonsText	Description	PMID	Species	Tissue	ExpType	Perturbation	Effect	Type	foldChangeOnly	platform
GSE13604_1	-0.00858714851893036	-0.00944044062821042	GSE13604	1	mesenchymal stem cells treated 8 hours with BMP6vsmesenchymal stem cells cultured 8 hours without BMP6	MSCs treated for 8 hours with BMP6	19473525	Human	Bone	Exogenous	BMP6		Microarray	FALSE	Affy
GSE87605_1	-0.00859402149009685	-0.0095615092243314	GSE87605	1	Hypertrophic cell layervsFlat cell layer	Three layers in the mouse growth plate	30843886	Mouse	Cartilage	Tissue	Round or Flat or Hypertrophic Cell layer.		Microarray	FALSE	Affy
GSE39340_2	-0.00862057912725013	-0.0100293266745356	GSE39340	2	osteoarthritisvsrheumatoid arthritis	Synovium from patients with RA  osteoarthritis or ankylosing spondylitis	NA	Human	Synovium	Disease	Rheumatoid arthritis	osteoarthritis or ankylosing spondylitis	Microarray	FALSE	Illumina
E-MEXP-2019_1	-0.00872360096367364	-0.0118440744456889	E-MEXP-2019	1	intermediate cell derived from dendritic cellsvsdendritic cell	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE64922_1	-0.00872600515714339	-0.0118864247365799	GSE64922	1	PlGF siRNAvscontrol siRNA	Placental growth factor knockdown in rheumatoid synoviocytes	25694608	Human	Synovium	Gene perturbation	PIGF	Knockdown	Microarray	FALSE	1C-Agilent
GSE103492_4	-0.00903938920559471	-0.0174067398773829	GSE103492	4	Lrp5KO_Wnt3avsLrp5KO	Wnt3a treated Lrp5/6KO osteoblasts	29176883	Mouse	Bone	Gene perturbation Exogenous	Lrp5/6 Wnt3a 	Knockout	RNASeq	FALSE	RNASeq
GSE78980_6	-0.00910304020226271	-0.0185279633805253	GSE78980	6	TO-/- 0g treatedvsTO-/- 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE21639_4	-0.00912282243565102	-0.0188764309015497	GSE21639	4	RAW_RL_day5vsRAW_CTRL_day5	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
E-MTAB-5879_8	-0.00914607471594369	-0.0192860239092094	E-MTAB-5879	8	InjuryReconstruct.Day28vsInjury.Day28	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
E-MEXP-2019_2	-0.00926918117058527	-0.0214545657633559	E-MEXP-2019	2	osteoclast derived from dendritic cellsvsintermediate cell derived from dendritic cells	Human osteoclastic differentiating from dendritic cells and monocytes	19775202	Human	Bone	Development	Osteoclast from monocytes or denricites		Microarray	FALSE	Affy
GSE114919_5	-0.00960009049866188	-0.0272835917876271	GSE114919	5	Tibia_HZ_4wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of mouse growth plate	30036371	Mouse	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
E-MTAB-4879_3	-0.00960890757141698	-0.0274389060752179	E-MTAB-4879	3	tendon_oldvstendon_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
E-ERAD-89_1	-0.00971450380389364	-0.029299002285709	E-ERAD-89	1	MELATONIN_6vsDMSO_6	Melatonin signaling in osteoblast	NA	Mouse	Bone	Exogenous	Melatonin/Serotonin		RNASeq	TRUE	RNASeq
GSE47799_3	-0.00977062519505055	-0.0302875904632421	GSE47799	3	cruciate ligamentvsarticular cartilage	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE41038_3	-0.00989352027084015	-0.0324524088417271	GSE41038	3	osteoarthritisvsnormal control	Ankylosing spondylitis synovium	24330574	Human	Synovium	Disease	Ankylosing spondylitis		Microarray	FALSE	Illumina
E-MTAB-4879_2	-0.0100870854895667	-0.0358620942196188	E-MTAB-4879	2	chondrocyte_oldvschondrocyte_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
E-MEXP-2291_1	-0.0101683313204481	-0.0372932538225348	E-MEXP-2291	1	nucleus pulposusvsarticular cartilage	Bovine nucleus pulposus articular cartilage and annulus fibrosus 	20149220	Cow	Cartilage	Tissue	nucleus pulposus/articular cartilage/annulus fibrosus 		Microarray	TRUE	Affy
GSE60737_1	-0.0101755146308873	-0.0374197890995367	GSE60737	1	overexpressing HES1vsoverexpressing GFP	HES1 overexpression in ATDC5 chondocytes	25733872	Mouse	Cell line	Gene perturbation	HES1	Overexpression	Microarray	TRUE	1C-Agilent
GSE110051_3	-0.0102880758036816	-0.0394025739589242	GSE110051	3	BonevsImmature_cartilage	Embryo bone immature cartilage and mature cartilage	NA	Mouse	Embryo	Development	bone immature cartilage and mature cartilage		RNASeq	FALSE	RNASeq
GSE114007_1	-0.0103198202821947	-0.039961758532097	GSE114007	1	OAvsNonOA	Human osteoarthritic and nonOA cartilage	30081074	Human	Cartilage	Disease	Osteoarthritis		RNASeq	FALSE	RNASeq
GSE16749_3	-0.0103293746094979	-0.0401300596882438	GSE16749	3	RAW 264.7, RANKL + M-CSF, miR-155vsRAW 264.7, Unstimulated, miR-155	miR-155 role in osteoclast differentiation	20720163	Mouse	Cell line	Gene perturbation	miR-155	Overexpression	Microarray	TRUE	Affy-ST
GSE120308_4	-0.0105650184608811	-0.044280967582428	GSE120308	4	P5 Xbp1 WT Matn3 MUTvsP5 Xbp1 WT	V194D Matn3 mutant Xbp1 WT and KO P5 mouse costochondral cells	31260448	Mouse	Cartilage	Gene perturbation	Matn3 Xbp1	Knockin	Microarray	TRUE	Affy
GSE7116_2	-0.0107176529942824	-0.0469696517382052	GSE7116	2	Multiple Myeloma patient with osteonecrosis of the jawvsHealthy volunteer	Osteonecrosis of the jaw peripheral blood mono nuclear cells	18413829	Human	Blood	Disease	Osteonecrosis		Microarray	FALSE	Affy
GSE33754_1	-0.0108078429174884	-0.048558363100773	GSE33754	1	age: 8 weeks.strain: Str/ortvsage: 8 weeks.strain: CBA	Model of natural OA onset in OA-prone Str/ort mice	22833266	Mouse	Cartilage	Disease	Osteoarthritis	STR/ORT mice	Microarray	FALSE	Affy-ST
E-MTAB-5326_2	-0.0108363538875544	-0.0490605888538444	E-MTAB-5326	2	25 MPa pressure.4vsno hydrostatic pressure.NA	Hydrostatic pressure in ATDC5 chondrocyte precursor cells	28813497	Mouse	Cell line	Culture	Hydrostatic pressure		Microarray	TRUE	1C-Agilent
GSE112641_7	-0.0110687569829865	-0.0531544102618681	GSE112641	7	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE89179_5	-0.0111469552387848	-0.0545318862935971	GSE89179	5	siCHD1_MSC_AdvssiCon_MSC_Ad	CHD1 knockdown in MSC and FOB cell lines	28475736	Human	Cell line	Gene perturbation	CHD1	Knockdown	RNASeq	TRUE	RNASeq
GSE103697_1	-0.011233368749025	-0.0560540754774635	GSE103697	1	ARP-1.5 ug/ml CRP for 24 hoursvsARP-1.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE24742_1	-0.0113202224051416	-0.0575840179083697	GSE24742	1	EULAR Good-responder.12 weeks of RTX therapyvsEULAR Good-responder.baseline	Effects of rituximab in synovium from anti-TNF resistant RA patients	21337318	Human	Synovium	Exogenous	rituximab		Microarray	FALSE	Affy
GSE105139_2	-0.0115235013197968	-0.0611648117487793	GSE105139	2	AhsgKOvsAhsgWT	Mouse model of slipped capital femoral epiphysis (SCFE)	29088242	Mouse	Cartilage	Gene perturbation	Ahsg	Knockout	Microarray	FALSE	Affy-ST
GSE13837_12	-0.0115931229708893	-0.0623912093799062	GSE13837	12	TGF stimulated synovial fibroblasts (12h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (12h).osteoarthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE101909_2	-0.0115942588105508	-0.0624112173953479	GSE101909	2	E16.5_Fgf8vsE16.5_Ctrl	Constitutively active FGF8 signaling in hard palate	29342370	Mouse	Embryo	Gene perturbation	Fgf8	Knockin	RNASeq	FALSE	RNASeq
GSE110303_3	-0.012487115217793	-0.0781390400711342	GSE110303	3	KO_E2vsWT_E2	Estradiol Effects in Skeletally Mature (17-week old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE43861_1	-0.0126284655020784	-0.0806289501937247	GSE43861	1	Fibrogenesis imperfecta ossiumvscontrol	Fibrogenesis imperfecta ossium bone biopsy	NA	Human	Bone	Disease	Fibrogenesis imperfecta ossium		Microarray	TRUE	Affy
E-MTAB-5879_9	-0.0126858846187738	-0.0816403980349017	E-MTAB-5879	9	InjuryRepair.Day7vsInjury.Day7	Articular cartilage in a porcine model of early post-traumatic osteoarthritis	28671352	Pig	Cartilage	Disease	Anterior cruciate ligament (ACL) transection		RNASeq	FALSE	RNASeq
GSE85785_1	-0.013032727228915	-0.0877500916255609	GSE85785	1	leptin-inducedvshealthy control	Leptin treated cartilage	28690479	Rat	Cartilage	Exogenous	Leptin		Microarray	FALSE	1C-Agilent
GSE103697_3	-0.0131074774680077	-0.0890668302364799	GSE103697	3	U266.5 ug/ml CRP for 24 hoursvsU266.Control	Myeloma cell production of osteolytic cytokines	29233917	Human	Cell line	Exogenous	C-reactive protein		Microarray	TRUE	Illumina
GSE84907_1	-0.0131421142726869	-0.0896769636438594	GSE84907	1	pH7.8vspH7.4	Osteoblast-like MC3T3 cell line viability at alkaline pH 	28955732	Mouse	Cell line	Culture	pH		Microarray	FALSE	Affy-ST
GSE35466_4	-0.0132632693131425	-0.0918111309938461	GSE35466	4	bone marrow cells, adiponectin, 72 hrsvsbone marrow cells, unterated, 72 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE114079_1	-0.0136401238247728	-0.0984494895086245	GSE114079	1	SMAD3KO_E11.5vsWT_E11.5	Smad4-/- forelimbs at E11.5-E14.5	29735531	Mouse	Embryo	Gene perturbation	Smad4	Knockout	RNASeq	TRUE	RNASeq
GSE78980_9	-0.0136756894856472	-0.0990759848812767	GSE78980	9	TO-/- 1g treatedvsTO+/+ 1g treated	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
E-MTAB-4294_2	-0.0136772964529875	-0.0991042918936569	E-MTAB-4294	2	synovitis_with_corticosteroidvsControl	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE17160_11	-0.0136837817673691	-0.0992185318473202	GSE17160	11	TSG-6 knockout.TSG6-treatedvsWild-type.TSG6-treated	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
E-MTAB-4879_4	-0.0138198602091268	-0.101615577536415	E-MTAB-4879	4	msc_oldvsmsc_young	Musculoskeletal ageing using human mesenchymal stem cells and their tissue constructs	NA	Human	Cartilage Bone	Development	Age		RNASeq	FALSE	RNASeq
GSE87608_1	-0.0138639793427309	-0.102392743835842	GSE87608	1	Runx2HET_vehiclevsWT_vehicle	HDAC inhibition in Heterozygous Runx2 Null Mice	28052439	Mouse	Bone	Gene perturbation Exogenous	Runx2 MS-275	Knockout	RNASeq	FALSE	RNASeq
GSE114919_Rat_5	-0.0139120281538401	-0.103239132095788	GSE114919_Rat	5	Tibia_HZ_4wkvsTibia_HZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE55235_3	-0.0139141591962132	-0.103276670782061	GSE55235	3	synovial tissue from osteoarthritic jointvssynovial tissue from healthy joint	Rheumatoid arthritis  osteoarthritis and control synovial membrane	24690414	Human	Synovium	Disease	Rheumatoid arthritis	 Osteoarthritis	Microarray	FALSE	Affy
GSE73087_1	-0.0139789266456467	-0.104417560797062	GSE73087	1	MSC-Day1 Induction-ApoA1vsMSC-Day1-Induction	MSCs treated with ApoA-I during osteogenesis time couse	NA	Human	Bone	Exogenous	ApoA-I		Microarray	TRUE	Affy
E-GEOD-1919_8	-0.014038627709211	-0.105469205533752	E-GEOD-1919	8	osteoarthritis.nonevsnormal.none	Human osteoarthritis or rheumatoid arthritis synovium treated with drug regimes	20858714	Human	Synovium	Disease	RA and Osteoarthritis		Microarray	TRUE	Affy
GSE42235_2	-0.0141469267622606	-0.107376912404088	GSE42235	2	passage: 4vspassage: 0	Dedifferentiating chondrocytes	23376013	Human	Cartilage	Culture	chondrocyte dedifferentiation		Microarray	FALSE	Illumina
GSE60401_2	-0.0142638542967124	-0.109436611492158	GSE60401	2	SXR_VK2vsDsRed_VK2	SXR overexpression in ATDC5 cells	25749104	Mouse	Cell line	Gene perturbation	SXR	Overexpression	Microarray	TRUE	Affy-ST
GSE35003_1	-0.0144673464513592	-0.113021161592531	GSE35003	1	Ift88-deletedvswild-type	Cilia deleted growth plate chondrocytes	23034798	Mouse	Cartilage	Gene perturbation	Ift88fl	Knockout	Microarray	TRUE	Affy
GSE93698_11	-0.0145463393338185	-0.114412635112676	GSE93698	11	OsteoarthritisvsSeronegative arthritis	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
GSE58203_7	-0.0152203525769311	-0.126285496955656	GSE58203	7	PDGF.4vsPDGF.0	Stimulation of RA synovial fibroblasts with IL1 or PDGF-D	24989895	Human	Synovium	Exogenous	IL1 or PDGF-D		Microarray	FALSE	Affy
E-MTAB-3201_1	-0.0152687368461749	-0.127137794369653	E-MTAB-3201	1	psoriatic arthritis.synovial fluidvshealthy.synovial fluid	Synovial biopsies from psoriatic arthritis	NA	Human	Synovium	Disease	Psoriatic arthritis		Microarray	FALSE	Affy
GSE102292_1	-0.0155303352317853	-0.131745895949907	GSE102292	1	15 daysvs12 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
GSE108721_1	-0.0155485443533886	-0.132066652830112	GSE108721	1	WT_RANKLvsWT_Basal	Inhibition of microRNA-182 in bone	30291236	Mouse	Bone	Gene perturbation	mir182	Overexpression	RNASeq	TRUE	RNASeq
GSE103416_2	-0.0157067545920586	-0.13485355401502	GSE103416	2	monosodium iodoacetate (MIA).14vsnaive.0	knee cartilage in MIA model of osteoarthritis	29134405	Rat	Cartilage	Disease Exogenous	MIA		Microarray	FALSE	Affy-ST
GSE120244_1	-0.0162624372263104	-0.1446420013674	GSE120244	1	Cre recombinasevsGFP	Setd2 knockout BMSCs	30422989	Mouse	Bone				RNASeq	TRUE	RNASeq
E-GEOD-6119_1	-0.0164205008930338	-0.147426320661685	E-GEOD-6119	1	IL-1vscontrol	Chondrocytes treated with glucosamine and/or IL-1beta	17109745	Rat	Cartilage	Exogenous	Glucosamine and/or IL1B		Microarray	FALSE	Affy
GSE78980_1	-0.0164832259608663	-0.14853123376551	GSE78980	1	TO+/+ 1g no treatmentvsTO+/+ 0g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE112641_1	-0.0165173426967284	-0.14913220606919	GSE112641	1	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury	Surgical OA in different strains on mice	30205482	Mouse	Cartilage				RNASeq	FALSE	RNASeq
GSE29107_2	-0.016678900414729	-0.151978073691359	GSE29107	2	p62_P392Lvsp62_wild_type	p62P392L Paget’s disease of bone model	NA	Human	Bone	Disease Gene perturbation	Paget??s Disease p62	Overexpression	Microarray	TRUE	1C-Agilent
22659600_1	-0.0167321051527407	-0.152915284510673	22659600	1	OAvsNonOA	Human hip osteoarthritis cartilage	22659600	Human	Cartilage	Disease	Osteoarthritis		Microarray	FALSE	Illumina
GSE27492_1	-0.0167659531121755	-0.153511522270306	GSE27492	1	Ankle.D01vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE66416_1	-0.0171975426489351	-0.161114047881166	GSE66416	1	MC3T3-E1_over-expressing_periostinvsMC3T3-E1_empty_vector	Periostin overexpressing MC3T3-E1 cells	26809067	Mouse	Cell line	Gene perturbation	POSTN	Overexpression	Microarray	TRUE	Affy-ST
GSE21639_1	-0.0172359000343966	-0.161789719973511	GSE21639	1	RAW_RL_day1vsRAW_CTRL_day1	RANKL treatment in RAW 264.7 osteoclast differentiation	20633538	Mouse	Cell line	Exogenous	RANKL		Microarray	TRUE	Affy
E-MTAB-4294_3	-0.0174703395998885	-0.165919414159873	E-MTAB-4294	3	synovitis_with_corticosteroidvssynovitis	Synovium from a preclinical model of post-traumatic knee osteoarthritis with corticosteroid treatment	26866935	Pig	Synovium	Disease Exogenous	unilateral ACL transection/treatment with triamcinolone acetonide		RNASeq	FALSE	RNASeq
GSE17569_1	-0.0175145617347302	-0.166698394844217	GSE17569	1	ALCAM(+) Sca-1(-)vsALCAM(-) Sca-1(-)	Endosteal cell populations	20472830	Mouse	Bone	Tissue	Endosteal cell populations		Microarray	TRUE	Affy
E-GEOD-6119_3	-0.0177594904356304	-0.171012856995939	E-GEOD-6119	3	IL-1 and glucosaminevscontrol	Chondrocytes treated with glucosamine and/or IL-1beta	17109745	Rat	Cartilage	Exogenous	Glucosamine and/or IL1B		Microarray	FALSE	Affy
GSE100786_2	-0.0182900387099687	-0.180358558177061	GSE100786	2	Peripheral blood Monocytes from RA patientvsPeripheral blood Monocytes from OA patient	Bone marrow and blood monocytes from patients with RA and OA	NA	Human	Blood	Disease	RA and Osteoarthritis		Microarray	FALSE	Affy
GSE62914_2	-0.0185746644646429	-0.185372290914114	GSE62914	2	iPSC differentiated to chondrocyte for 9 daysvsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE114919_Rat_2	-0.0186046369434703	-0.185900261401113	GSE114919_Rat	2	Tibia_PZ_4wkvsTibia_PZ_1wk	Development of the proliferative zone or hypertrophic zone of rat growth plate	30036371	Rat	Cartilage	Development	Growth plate		RNASeq	FALSE	RNASeq
GSE10555_1	-0.018942154858506	-0.191845698847184	GSE10555	1	osteoblast Slc39a13 knockoutvsosteoblast wild type	Slc39a13 knockout osteoblasts	18985159	Mouse	Bone	Gene perturbation	Slc39a13	Knockout	Microarray	TRUE	Affy
E-GEOD-6119_2	-0.0189948864775712	-0.192774575593027	E-GEOD-6119	2	glucosaminevscontrol	Chondrocytes treated with glucosamine and/or IL-1beta	17109745	Rat	Cartilage	Exogenous	Glucosamine and/or IL1B		Microarray	FALSE	Affy
GSE99731_1	-0.0192286472232354	-0.196892312248715	GSE99731	1	DMM.1 wkvssham.1 wk	Osteoarthritic Synovial Tissue from a Mouse Model of Early Post-Traumatic OA	29255152	Mouse	Synovium	Disease	Surgical destabilization of medial meniscus		Microarray	FALSE	1C-Agilent
GSE47799_1	-0.019608037982503	-0.203575347211776	GSE47799	1	meniscusvsarticular cartilage	Mouse embryonic meniscus articular cartilage and cruciate ligaments	24108661	Mouse	Cartilage Ligament Meniscus	Tissue	Cartilage Ligament Meniscus		Microarray	FALSE	Illumina
GSE99662_1	-0.0202203838040871	-0.214361926576624	GSE99662	1	HighvsLow	Pain-driven changes in synovium of knee osteoarthritis patients	29973527	Human	Synovium	Disease	Osteoarthritis pain		RNASeq	FALSE	RNASeq
GSE69459_3	-0.0210950191864639	-0.229768782694148	GSE69459	3	FOP-iMSCs (+ActA)vsresFOP-iMSCs (+ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE102588_1	-0.0213023176367278	-0.233420381361381	GSE102588	1	X13del.tg.mutant.with.bone.overgrowthvswild.type	Calvaria of 10-day-old 13del-tg transgenic mice displaying bone overgrowth	28973168	Mouse	Bone	Disease Gene perturbation	Col10a1	Knockin	Microarray	FALSE	Affy
GSE84609_1	-0.0213406279388327	-0.234095224072118	GSE84609	1	X100.ng.ml.rGDF11vsVehicle.control	GDF11 stimulation of RANKL-induced osteoclastogenesis	27653144	Mouse	Bone	Exogenous	GDF11		Microarray	FALSE	Affy-ST
GSE121892_2	-0.0213903360402655	-0.234970841023	GSE121892	2	transfected.with.miR.320a.mimic..M.vstransfected.with.control.mimic..CM.	Human osteoblasts transfected with miR-320a	28933035	Human	Bone	Gene perturbation	miR320a	Overexpression	Microarray	FALSE	Affy-ST
GSE62914_3	-0.0214793258281981	-0.236538411791611	GSE62914	3	iPSC-derived chondrocytes (passage 3)vsiPSC	iPSC generated chondrocytes	25911615	Human	Cartilage	Development	iPSC		Microarray	FALSE	Affy-ST
GSE69459_1	-0.021574689566771	-0.238218260821991	GSE69459	1	resFOP-iMSCs (+ActA)vsresFOP-iMSCs (-ActA)	FOP- or resFOP-iMSCs after chondrogenic differentiation	26621707	Human	Bone	Disease	Fibrodysplasia ossificans progressiva		Microarray	TRUE	Affy-ST
GSE78980_2	-0.0216433091812644	-0.239427007402157	GSE78980	2	TO+/+ 1g treatedvsTO+/+ 1g no treatment	PTHrP in Osteoblast Response to Microgravity	27463808	Mouse	Bone	Gene perturbation	PTHrP	Knockout	Microarray	TRUE	Illumina
GSE70719_1	-0.0218521192314187	-0.243105233167364	GSE70719	1	fluoride (8 ppm) for 30 daysvsnone (untreated control)	HOS (human osteosarcoma) cells exposed to fluoride	27234253	Human	Cell line	Exogenous	Floride		Microarray	FALSE	Affy
GSE93698_9	-0.0219483736182586	-0.244800771123641	GSE93698	9	Microcrystalline arthritisvsSystemic lupus erythematosus	Systemic sclerosis tenosynovial biopsies	30608617	Human	Synovium	Disease	tenosynovitis RA Osteoarthritis		Microarray	FALSE	Affy
E-MTAB-3186_2	-0.0223776410536966	-0.252362392511241	E-MTAB-3186	2	Day5vsControl	Synovium from a pig model of post-traumatic osteoarthritis	32107493	Pig	Synovium	Disease	unilateral ACL transection		RNASeq	FALSE	RNASeq
GSE125167_2	-0.0224409456816494	-0.253477514668535	GSE125167	2	Control_2_days_difvsNaiveControl	PLZF knockdown during osteogenic differentiation	30672466	Human	Bone				RNASeq	FALSE	RNASeq
GSE110300_2	-0.0224982813847426	-0.254487493164435	GSE110300	2	KO_PlbvsWT_Plb	Estradiol Effects in Skeletally Immature (7-weeks old) Female WT and Estrogen Receptor Alpha Knockout Mice	28643917	Mouse	Cartilage	Gene perturbation	ESR1	Knockout	RNASeq	TRUE	RNASeq
GSE23492_1	-0.0229431941810984	-0.262324710336775	GSE23492	1	Cell culture of isolated chondrocytes from growth plate cartilage, day 20 of differentiationvsNative growth plate cartilage	Porcine articular and growth plate cartilage	20950698	Pig	Cartilage	Tissue	articular and growth plate cartilage		Microarray	TRUE	Affy
GSE60761_1	-0.0230185970745463	-0.26365294556897	GSE60761	1	genotype: wildtype.treatment: Calcitoninvsgenotype: wildtype.treatment: untreated	Calcr knockout osteoclasts	25333900	Mouse	Bone	Gene perturbation	Calcr-/ w.o Calcitonin	Knockout	Microarray	FALSE	Affy
GSE30322_3	-0.0230911986100651	-0.264931834388456	GSE30322	3	subchondral bone,operation,4 weeks postsurgeryvssubchondral bone,sham operation,4 weeks postsurgery	Subchondral Bone in Early Experimental Osteoarthritis	22384228	Rat	Bone	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	1C-Agilent
GSE35466_1	-0.0231517218727242	-0.265997962306833	GSE35466	1	bone marrow cells, adiponectin, 4 hrsvsbone marrow cells, unterated, 4 hrs	Bone marrow cultures treated with adiponectin	22374965	Mouse	Bone	Exogenous	Adiponectin		Microarray	TRUE	Affy
GSE27492_5	-0.0239788905829659	-0.280568684644843	GSE27492	5	Ankle.D18vsAnkle.D00	Synovial fluid cells from a mouse model of autoantibody-mediated arthritis timecourse	20506316	Mouse	Synovium	Disease	autoantibody-mediated arthritis		Microarray	FALSE	Affy
GSE39796_3	-0.0241061865289563	-0.282811025126071	GSE39796	3	cartilage, superficial zonevscartilage, middle zone	Bovine cartilage zones	23124445	Cow	Cartilage	Tissue	cartilage zones		Microarray	TRUE	Affy
GSE13837_1	-0.0245791001413105	-0.291141481597842	GSE13837	1	TGF stimulated synovial fibroblasts (1h).rheumatoid arthritisvsTGF stimulated synovial fibroblasts (0h).rheumatoid arthritis	TGFb or TNFa treated synovium from rheumatoid arthritis or osteoarthritis	19622164	Human	Synovium	Disease	Osteoarthritis  Rheumatoid arthritis	TNF and TGFB	Microarray	FALSE	Affy
GSE17160_6	-0.0246921674021059	-0.293133181286395	GSE17160	6	TSG-6 knockout.HA-treatedvsTSG-6 knockout.none	Tnfip6 KO and wild-type synovial fibroblasts treated with TNFa/LPS/TSG-6/HA	21566135	Mouse	Synovium	Gene perturbation Exogenous	TNfip6 TNFa/LPS/TSG-6/HA	Knockout	Microarray	TRUE	Affy
GSE84198_2	-0.0248176820702906	-0.295344144245731	GSE84198	2	Ezh2 KO proximal tibia HZvsWT proximal tibia HZ	Ezh2 knockout growth plate zones	27897169	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	Microarray	FALSE	Affy
GSE42295_3	-0.0248781187493117	-0.296408746978093	GSE42295	3	surgery: OA.time after surgery: 8 weeksvssurgery: OA.time after surgery: 2 weeks	Rat model of surgically induced knee osteoarthritis	NA	Rat	Cartilage	Disease	Surgically induced knee osteoarthritis		Microarray	FALSE	Affy
GSE97118_6	-0.0250031470464723	-0.298611142426282	GSE97118	6	Ezh2_cKO_D14vsWT_D14	Differentiation of Ezh2 deficient immature mouse chondrocytes	29280310	Mouse	Cartilage	Gene perturbation	Ezh2	Knockout	RNASeq	TRUE	RNASeq
GSE36925_1	-0.0252312908551516	-0.302629935748906	GSE36925	1	BMP2(-),LOXL2(+)vsBMP2(-),LOXL2(-)	Primary osteoblasts treated with/without BMP2	23639677	Mouse	Bone	Exogenous	BMP2		Microarray	TRUE	1C-Agilent
GSE102292_2	-0.0257056020844077	-0.310985011488257	GSE102292	2	12 daysvs9 days	Mouse chondrocyte culture time course	NA	Mouse	Cartilage	Culture			Microarray	TRUE	Affy
GSE10556_1	-0.0260501777200989	-0.317054771925197	GSE10556	1	chondrocyte Slc39a13 knockoutvschondrocyte wild type	Slc39a13 knockout chondrocytes	18985159	Mouse	Cartilage	Gene perturbation	Slc39a13	Knockout	Microarray	FALSE	Affy
